id,document_number,window_number,pair_number,text,hadar,shir
111.3.24,111,3,24," וכאשר שתי הבית""ריות מעדו, מכבי חיפה של שלמה שרף לא שמט את ההזדמנות. אחרי שני מחזורים בהם לא [א1] הצליח [/א1] להבקיע [א2] וצבר [/א2] נקודה בלבד מ-6, ניצח אתמול מכבי חיפה במגרשו 2 1 את המתמודד עימו על הבכורה, הפועל פתח תקוה, כדי לחזור לראש הדירוג עם 31 נקודות ויתרון ממשי גם בהפרש השערים (11 4).",EQUAL,EQUAL
27.25.189,27,25,189," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא [א1] חזה [/א1] את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג [א2] מתרגשת [/א2] ובאה על ארץ ישראל; העם מכיר בחטאו, חוזר בתשובה וזוכה לגאולה שלמה.",VAGUE,VAGUE
117.3.39,117,3,39," מי שחשב שההוראה ששיגר לבורסה יצאה במועד התאכזב, ואולי הפסיד כסף. מדוע הפסקות החשמל [א1] מובנות [/א1] מאליהן לחברת החשמל ולכן [א2] הופכות [/א2] לשגרה? מדוע לפחות אין הם מפרסמים התנצלות והסברים, באותו תקציב שבו הם משתמשים כדי ליצור תדמית ציבורית חיובית? איך זה שמדינה שבה יש מכשור מתקדם, הפסקות חשמל משבשות לעתים כה תכופות את העבודה? הפסקת מים בלתי מתוכננת עלולה להיות צרה צרורה, כשאתה ממהר לעבודה או סתם באמצע מקלחת.",BEFORE,BEFORE
43.4.31,43,4,31," בגבת [א1] שיחק [/א1] רק הזר קלווין רוברטס, ואילו הזר השני ארנולד ישב על הספסל ולא שותף עקב פציעה. גבת [א2] שלטה [/א2] יותר בכדורים החוזרים, 92 לעומת 52 כדורים של ראשון לציון.",EQUAL,EQUAL
3.0.8,3,0,8,"הידיעה [א1] שפורסמה [/א1] תחת הכותרת: ""הורים בבית הספר בנווה-מונוסון נגד טיול לירושלים; טוענים: הפגנה פוליטית""; (""הארץ"", 0192), הטרידה אותי מאוד. נילי מנדלר, שמסרה את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו [א2] משמשים [/א2] אמצעי חי להפגנות"".",VAGUE,AFTER
65.10.83,65,10,83," לטענת מנהל החברה, [א1] הודיע [/א1] לו מנהל סניף הבנק כי הוא חייב לקבל הלוואה אך ורק באמצעות מלווה בשוק האפור, אדם בשם מנחם פרבר, שאם לא כן לא יכבד הבנק צקים של החברה. לטענת התובע, כתוצאה מהאילוץ של הפנייה לשוק האפור, בו שילם התובע ריבית דולרית של 93%, [א2] הסתבכה [/א2] החברה.",BEFORE,BEFORE
115.17.54,115,17,54," לב מכבי פ""ת מצמרת הליגה לא הצליח לנצל יתרונו כדי לגבור על מכבי יפו ממרכז הטבלה. האורחים [א1] שעלו [/א1] בהרכב הגנתי הפתיעו בעלייתם ליתרון במחצית הראשונה, אולם המקומיים, שפתחו את המחצית השניה בסערה, [א2] הצליחו [/א2] להשוות והרבו להחמיץ ממצבים נוחים.",BEFORE,BEFORE
27.77.494,27,77,494, גם בגיליון האישום המקורי לא [א1] נאמר [/א1] במפורש שכתוצאה מהיריות של השניים נהרג סאלם איסמעיל מובארק. הוזכר רק שהם [א2] השתמשו [/א2] באש חיה ושאדם נהרג.,AFTER,AFTER
119.8.27,119,8,27," הוא בחר בבנו, יאיר, להיות שותפו לכתיבת הסדרה המשפחתית. האב ובנו [א1] מחליפים [/א1] ביניהם דיסקטים של המחשב, כשהאחד [א2] מתקן [/א2] ומוסיף על רעיונותיו של השני.",EQUAL,EQUAL
27.22.127,27,22,127," הוא [א1] האמין [/א1] שבימים אלה יש להתנהג כמו בתקופת יהושע בן נון בעת שהוריש את הארץ. אצל פעילי ""כך"" יצר עולם מושגים משיחי, [א2] וחיבר [/א2] אותם בקשר סהרורי אל אלוהים.",BEFORE,BEFORE
108.12.40,108,12,40," אמנם ירושלים שיחקה רק בשני מישחקי חוץ מתוך שבעה, אבל [א1] ניצחה [/א1] בהם את מכבי תל אביב (98 66) ואת הפועל תל אביב (79 38). נקודה נוספת הראויה לציון, היא שהפועל ירושלים משחק תמיד נגד קבוצה שנחה וגם ""ריגלה"" אחריה ובכל זאת [א2] הצליחה [/א2] להפגין עליונות, פרט למעידה בבית נגד מכבי רמת גן.",EQUAL,AFTER
97.3.2,97,3,2," איי-סי-אף קייזר היא חלק מחברת אמריקן קפיטל אנד ריסרץ. החברות [א1] הודיעו [/א1] כי ייסדו את החברה המשותפת, [א2] שתיקרא [/א2] אס-די-קיי, כתגובה למחסור ביכולת הייצור של אלומיניום.",BEFORE,AFTER
65.14.120,65,14,120," התביעות שהוגשו לבית-משפט השלום ברחובות מסתכמות בכמיליון ש""ח. פרקליט התובעים, עו""ד יצחק סימון, מציין בכתב התביעה כי דיירי הבניינים (התובעים) התקשרו לרכישת דירותיהם עם חברת זכריה דרוקר, אשר לימים [א1] נרכשה [/א1] על-ידי סולל בונה וגם התחייבויותיה [א2] הועברו [/א2] לנתבעת.",EQUAL,EQUAL
27.92.649,27,92,649," [א1] פניתי [/א1] לדובר משרד המשטרה וזה מסר, לאחר בדיקה, כי העניין נתון לחקירת משמר הגבול. כאשר התפרסמה גרסת דובר משרד המשטרה, נזעק מפקד משמר הגבול לתקן: החיל שלו לא חקר את המקרה ואינו [א2] יודע [/א2] עליו כלל.",AFTER,AFTER
69.12.90,69,12,90," עוד [א1] התבקשה [/א1] כי""ל להכין את שורת המגבלות שיש להציב בפני ""גרייט לייקס"", המבקשת לרכוש את השליטה בחברה. רפואה [א2] מזכיר [/א2] כי יש לבצע זאת עד 82 בנובמבר.",BEFORE,BEFORE
67.13.21,67,13,21," יבוא תשומות לייצור, למעט יהלומים ודלק, הסתכם ב006 מיליון דולר בממוצע לחודש בספטמבר ואוקטובר והיה נמוך ב1% לעומת הממוצע בשני החודשים שקדמו. יבוא נכסי השקעה [א1] ירד [/א1] ב3% [א2] והסתכם [/א2] ב761 מיליון דולר לחודש.",EQUAL,EQUAL
81.0.3,81,0,3,"עובדי מסוף המטענים בנמל התעופה בן גוריון (ממ""ן) [א1] מאיימים [/א1] לשבש את העבודה אם תמומש התכנית של רשות החברות הממשלתיות להעמיד למכירה 62% ממניות ממ""ן ליזמים פרטיים. ועד עובדי ממ""ן שיגר בימים אלה מכתב למנכ""ל רשות החברות הממשלתיות, זאב רפואה, שבו הוא טוען שההחלטה למכור נתח זה ממניות ממ""ן לגורמים פרטיים, [א2] מהווה [/א2] שינוי בעמדת החברה ופגיעה באינטרסים של העובדים, ""שהם חלק מהמלאי העסקי של החברה"", כהגדרת הוועד.",AFTER,AFTER
27.2.18,27,2,18," קהל קטן של מאזינים [א1] התקבץ [/א1] סביבו. הוא [א2] דיבר [/א2] ברהיטות, משלב בנאומו פסוקים מהמקורות, מרים מדי פעם את קולו, אבל לא מתלהט.",AFTER,EQUAL
3.4.75,3,4,75," אני גם מוכן להסתכן ולשער כי ההורה, או קבוצת ההורים שהתנגדה לטיול, מסתתרים תחת המעטה של טיעון פוליטי נבוב ולמעשה הם פוחדים לשלוח את ילדיהם שמא איזה ערבי [א1] ינעץ [/א1] בהם סכין בגב. אני מוכן, ורוצה, לשלוח את הילד שלי לירושלים עם זר פרחים ועם קופסת ממתקים, כדי להביע הוקרה ועידוד לנכד של אבא קובנר, שחטף סכין בראש מידי אותו מרצח שפל [א2] שדקר [/א2] למוות שלושה יהודים בשכונת בקעה.",AFTER,AFTER
101.9.135,101,9,135," קשרי מכבי, נימני, קלינגר, זוהר ושוהם שהחליף את מלמיליאן הפצוע, גילו עליונות בולטת במרכז השדה ולאחר החמצה של קלינגר בדקה העשירית עלו ליתרון (91): זוהר פרץ באין מפריע באגף הימני, שילח כדור למרכז הרחבה וקלינגר הצליח במה שנכשל קודם ובבעיטה מ-8 מטרים קבע 1 0. דקה לאחר השער שספגו נותרו החולונים עם עשרה שחקנים, פעם רביעית בעונה זו, כשהמורחק התורן הוא אילן חכים [א1] שבעט [/א1] ללא כדור באלי דריקס [א2] וראה [/א2] את כרטיסו האדום של שיינר.",BEFORE,BEFORE
101.4.6,101,4,6," שפט יעקב שיינר, 3,000 צופים, בחולון. כן, מכבי תל אביב [א1] ניצח [/א1] את צפרירים 2 1, אבל תשאלו את האוהדים בצהוב שיצאו ביום שישי מהמגרש בחולון, הם לא [א2] אהבו [/א2] את מה שראו.",AFTER,AFTER
13.23.79,13,23,79," הוא אמר: ""שלושה תיקים אלה [א1] נמצאים [/א1] בנקודה מתה. אין זה מקרה ששלושת האנשים הללו לא [א2] נשפטו [/א2] עד כה.",BEFORE,EQUAL
17.33.231,17,33,231," זה עשוי להשפיע גם על בריונים בניו-יורק או בפאריס. הבעיה המרכזית שמדינת ישראל [א1] עומדת [/א1] בפניה קביעת עתידם המדיני של הפלשתינאים בשטחים המוחזקים אין לפותרה באמצעות רדיפת ערבים בירושלים ובהתנקשויות ביהודים, שאינם [א2] רואים [/א2] בהמשך הכיבוש פתרון של קבע.",EQUAL,VAGUE
27.95.692,27,95,692," מהעניין נדף ריח קשה. נוצר רושם שהרשויות הנוגעות בדבר [א1] מתחמקות [/א1] מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, ייחל לרגע שתיפסק האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו [א2] חורשים [/א2] את חלקת אדמתם.",AFTER,AFTER
101.6.19,101,6,19," חלקם אף הגיבו בשריקות מחאה. הם ודאי יודעים, כמו שחקני מכבי ומאמנם, כי לא כל שבוע פוגשים בסנטה קלאוס, בתחפושת מאמן כדורגל וחניכיו [א1] המחלקים [/א1] מתנות לכל דיכפין במגרשם [א2] פולט [/א2] הנקודות.",EQUAL,NONE
27.109.785,27,109,785," מה שנראה לכאורה כרצח בכוונה תחילה (לפי עדויות בני משפחתו), [א1] לבש [/א1] צורת המלצה להגשת גיליון אישום על הריגה, שקיבלה דמות של העמדה לדין על שתי עבירות משמעתיות, שהפכה לגיליון אישום מתוקן שבו אין זכר לעובדת המוות. ""מבית המשפט [א2] נחסך [/א2] הרבה זמן כתוצאה מעסקת הטיעון"", טרחו התובעת והסניגוריות להזכיר השבוע בעת הדיון על חומרת העונש.",BEFORE,BEFORE
3.3.66,3,3,66," לא רק שאין זה עניין פוליטי אלא זה נושא חינוכי-לאומי ממדרגה ראשונה. אני גם מוכן להסתכן ולשער כי ההורה, או קבוצת ההורים שהתנגדה לטיול, [א1] מסתתרים [/א1] תחת המעטה של טיעון פוליטי נבוב ולמעשה הם פוחדים לשלוח את ילדיהם שמא איזה ערבי [א2] ינעץ [/א2] בהם סכין בגב.",BEFORE,BEFORE
27.95.693,27,95,693," מהעניין נדף ריח קשה. נוצר רושם שהרשויות הנוגעות בדבר מתחמקות מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, [א1] ייחל [/א1] לרגע [א2] שתיפסק [/א2] האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו חורשים את חלקת אדמתם.",BEFORE,BEFORE
99.21.14,99,21,14," עבור 1991 אנחנו [א1] מקבלים [/א1] רק 08 אחוז מה-31 מיליון, כי עדיין לא יודעים מה מצב ההכנסות. המדינה [א2] מסייעת [/א2] ב-300,000 או 400,000.",AFTER,EQUAL
109.23.37,109,23,37," חלוץ נוריץ, דייל גורדון, [א1] הבקיע [/א1] שער בכורה העונה בדקה ה-31 בבעיטה מ-02 מטרים. שער השיוויון של צלסי הובקע בבעיטת-11 של דניס ווייס, שקודם לכן [א2] בעט [/א2] את הכדור שפגע על קו בשער בידו של בלם נוריץ יאן באטרוורת.",BEFORE,EQUAL
45.11.16,45,11,16," המשטר הזה [א1] רוצה [/א1] לתת כמה שפחות ביטויים אופרטיווים להזדהות פורמלית עם סדאם חוסיין ועם המאבק נגד ישראל. אבל הוא מצוי במלכוד, כי מחד הוא תומך באש""ף ובמאבק בישראל, אבל מאידך יש לו מגבלה חמורה מאד, משום שבפועל הוא מנסה לנהל מדיניות הפוכה, [א2] שנועדה [/א2] שלא לשרוף את הגשרים עם ארה""ב ולא לחמם את הגבול עם ישראל.",EQUAL,AFTER
27.25.199,27,25,199," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית [א1] קרבה [/א1] והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת ובאה על ארץ ישראל; העם מכיר בחטאו, [א2] חוזר [/א2] בתשובה וזוכה לגאולה שלמה.",VAGUE,VAGUE
27.75.479,27,75,479," מותו של סאלם איסמעיל מובארק רק ריחף בחלל האולם שבו התנהל המשפט, אך לא נחת על שולחנם של השופטים תת-ניצב אברהם מלכה, ניצב משנה זיווה פרי-הר, וסגן-ניצב משה אלכסנדרוני. על פי עסקת טיעון בין התובעת, מפקח הדס שפי, לסנגוריות, פקד יהודית עליאוף ופקד זהבה לייב, [א1] הושמטה [/א1] מגיליון האישום המקורי העובדה שבנסיבות שבהן חרגו שני הנאשמים מנוהל הפתיחה באש [א2] נהרג [/א2] אדם, כפרי בן 62, אב לארבעה, שחרש באותה שעה את חלקת האדמה המשפחתית באזור בית סחור.",AFTER,AFTER
13.16.69,13,16,69," בית משפט בליון דן אותו למוות שלא בפניו. בשנת 1972 גילה תחקיר עיתונאי שבנובמבר 1971 [א1] העניק [/א1] לו הנשיא זורז פומפידו חנינה, וכי במשך כל השנים [א2] נהנה [/א2] הפושע מחסות ראשי הכנסייה הקתולית בצרפת ובאיטליה.",AFTER,AFTER
27.47.367,27,47,367," אנשיה שבו [א1] וצצו [/א1] רק על תקן של מלבי יצרים (יעילים, יש לומר) בלוויות, בהפגנות ובאזכרות בעקבות מעשי רצח ערביים ביהודים. אהוד שפרינצק כתב על ""כך"" [א2] שהתפתחה [/א2] בה תרבות של כת.",VAGUE,EQUAL
15.24.82,15,24,82," בשרות בתי הסוהר בצה""ל חוקרים את נסיבות מותו של עטיה עבדלל עטי מחמוד זענין, בן 63, חקלאי מבית חנון, נשוי ואב לשבעה ילדים, שנמצא תלוי אתמול בתאו שבכלא עזה. מקורות צבאיים [א1] מסרו [/א1] כי עטיה [א2] השתמש [/א2] בקרעים של שמיכה.",AFTER,AFTER
105.1.1,105,1,1," ""דייגו [א1] אמר [/א1] כי הוא זקוק למנוחה של שבוע כדי לחזור לכושר"". נאפולי [א2] מדורגת [/א2] תשיעית עם 7 נקודות.",AFTER,AFTER
117.2.5,117,2,5," מסמכים חיוניים נתקעו במכונות ההעתקה, סוכנויות נסיעות [א1] נתקעו [/א1] באמצע הזמנה לחו""ל או הנפקת כרטיס. מי [א2] שחשב [/א2] שההוראה ששיגר לבורסה יצאה במועד התאכזב, ואולי הפסיד כסף.",BEFORE,BEFORE
73.28.83,73,28,83," גבאי [א1] הוסיף [/א1] כי שיעור הבלו בישראל נמוך מהמקובל באירופה. למניעת עליות מחירים, הוא [א2] תומך [/א2] בהורדת הבלו, אבל לא כמכניזם להוזלות קבועות.",EQUAL,EQUAL
45.11.21,45,11,21," המשטר הזה רוצה לתת כמה שפחות ביטויים אופרטיווים להזדהות פורמלית עם סדאם חוסיין ועם המאבק נגד ישראל. אבל הוא מצוי במלכוד, כי מחד הוא [א1] תומך [/א1] באש""ף ובמאבק בישראל, אבל מאידך יש לו מגבלה חמורה מאד, משום שבפועל הוא מנסה לנהל מדיניות הפוכה, [א2] שנועדה [/א2] שלא לשרוף את הגשרים עם ארה""ב ולא לחמם את הגבול עם ישראל.",EQUAL,AFTER
115.17.47,115,17,47," לב מכבי פ""ת מצמרת הליגה לא [א1] הצליח [/א1] לנצל יתרונו כדי לגבור על מכבי יפו ממרכז הטבלה. האורחים [א2] שעלו [/א2] בהרכב הגנתי הפתיעו בעלייתם ליתרון במחצית הראשונה, אולם המקומיים, שפתחו את המחצית השניה בסערה, הצליחו להשוות והרבו להחמיץ ממצבים נוחים.",AFTER,AFTER
27.25.188,27,25,188," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא [א1] חזה [/א1] את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל [א2] מביא [/א2] את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת ובאה על ארץ ישראל; העם מכיר בחטאו, חוזר בתשובה וזוכה לגאולה שלמה.",VAGUE,VAGUE
101.4.1,101,4,1," [א1] שפט [/א1] יעקב שיינר, 3,000 צופים, בחולון. כן, מכבי תל אביב ניצח את צפרירים 2 1, אבל [א2] תשאלו [/א2] את האוהדים בצהוב שיצאו ביום שישי מהמגרש בחולון, הם לא אהבו את מה שראו.",BEFORE,VAGUE
17.31.226,17,31,226," יש ליצור אווירה ציבורית [א1] שתשים [/א1] סכר מפני תעמולתה של תנועת ""כך"", ושתרחיק את הסכנה שיהודים ייפגעו מכלים שיקותיאל בן-יעקב קרא להפעלתם. יש ליצור מצב שבו ""כך [א2] תבודד [/א2] מרוב יהודי ישראל.",EQUAL,BEFORE
89.13.79,89,13,79," אחד החוקרים מסר כי קארן א-נוסייר, אשת החשוד, אמרה שבעלה היה לאחרונה בדיכאון. הממונה על החקירה [א1] מסר [/א1] כי התגלה שא-נוסייר היה חובב אקדחים, ובדירתו נמצאו חוברות רבות של מגזינים [א2] המיועדים [/א2] לשכירי חרב.",AFTER,AFTER
89.3.15,89,3,15," כתבי האישום הוגשו למיטתו של החשוד בבית החולים ""בלוויו"" במנהטן, שם הוא [א1] מחלים [/א1] מפציעתו. החדר שבו [א2] מאושפז [/א2] א-נוסייר, המחובר לצינורות הזנה ומסכת חמצן, נמצא תחת שמירה משטרתית כבדה.",AFTER,EQUAL
89.19.118,89,19,118," הפתקים [א1] הכתובים [/א1] ערבית שנמצאו בארנקו, לצד מודעות בעיתונים על הופעות כהנא בניו-יורק, תורגמו על-ידי החוקרים, ונמסר כי הם היו בעלי אופי אישי. אתמול [א2] נמסר [/א2] כי החשוד פוטר מעבודתו בעיריית ניו-יורק, שבה שימש כטכנאי חימום וקירור בבית המשפט הפלילי במנהטן.",BEFORE,NONE
27.35.279,27,35,279," כעבור שנה, כאשר נחתמו הסכמי קאמף-דייוויד, גרם לו גיבורו אכזבה מרה. הוא ראה בבגין אדם [א1] שבגד [/א1] באמונתו ובעמו, ובמאמר ב""גואיש פרס"" פסק כי ראש הממשלה [א2] לקה [/א2] ב""חילול השם"" בכך שהפחד שלו מהגויים גבר על יראת ה.",EQUAL,EQUAL
27.5.35,27,5,35," הוא לא התבלבל, והם נראו כמי [א1] שמצאו [/א1] שלל רב. כאשר הגיעו למסקנה כי [א2] תפסו [/א2] את הפרינציף וסגרו את מכשיריהם, סיננו המאזינים לעברם קללות ואיומים: ""הכל בגללכם; אתכם צריך לגמור"".",BEFORE,BEFORE
17.2.28,17,2,28," חוסר יחס זה בין ממדיו המבוטלים כמעט של הגרעין המאורגן לבין גל האהדה האדיר אשר פרץ החוצה בעקבות הירצחו, מעורר תמיהה גם אם [א1] נזכור [/א1] שפעם ריכז מספיק קולות כדי להיבחר לכנסת. יהיה זה מוגזם לטעון כי ירושלים היהודית שייכת, כל כולה, לתנועת ""כך""; אבל נהירת המוני תושביה אחר ארונו של מאיר כהנא [א2] מעידה [/א2] על עוצמת הרגשות שעורר הרצח בניו-יורק.",NONE,BEFORE
11.71.208,11,71,208," ""איש לא אמר הבה [א1] ניצור [/א1] אווירה שבה נוכל לבחור נשיא שמרן"", זוכר לזלי לנקובסקי, אחד השותפים למזימה. לנקובסקי, שניהל את קרן סמית-ריצרדסון וכיום מנהל את מכון הדסון, אומר כי הרעיון לא היה כל-כך לתת מענקים לחשיבה הימנית כשלעצמה, אלא לתגמל חלופות לכל החשיבה השמאלית [א2] שקיבלה [/א2] עד אז תגמולים ומימון.",AFTER,AFTER
119.9.31,119,9,31," האב ובנו מחליפים ביניהם דיסקטים של המחשב, כשהאחד [א1] מתקן [/א1] ומוסיף על רעיונותיו של השני. הסדרה [א2] מספרת [/א2] את סיפורה של משפחה ישראלית ממוצעת כמעט.",EQUAL,VAGUE
69.7.59,69,7,59," קפכות במסגרת יום העיון שערך אתמול המרכז הישראלי לניהול הודיע מנכ""ל המי""ל, כי נבחר פה אחד ליו""ר המי""ל, וזכה למחיאות כפיים באולם גן אורנים. ליום העיון, [א1] שעסק [/א1] בתוכנית הכלכלית, [א2] הצליח [/א2] המי""ל להביא כ753 איש, מה שמלמד על ההתעניינות בנושא וברשימת המרצים המכובדת.",AFTER,EQUAL
27.80.552,27,80,552," הן ביקשו לתחום את המשפט למסגרתו המשמעתית, והזכירו לשופטים כי פרקליט מחוז ירושלים קבע שאי-אפשר להעמיד את שני הנאשמים לדין פלילי על הריגה, משום שאין יכולת להוכיח כי היריות המיוחסות להם הן [א1] שהרגו [/א1] את מובארק. לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום תוקן הושמטה ממנו הפסקה שהזכירה את מותו של מובארק [א2] ונקבע [/א2] כי היריות שירו השניים לא גרמו לסיכון חיי אדם.",BEFORE,BEFORE
27.33.252,27,33,252," בהתנהגותו ובנאומיו [א1] חיקה [/א1] את מנחם בגין. כאשר עלה בגין לשלטון ב7791 [א2] כתב [/א2] כהנא: ""סוף סוף יש לנו ראש ממשלה יהודי"", והגדיר את המהפך הפוליטי כ""נס הנסים"".",BEFORE,BEFORE
17.29.205,17,29,205," בשום אופן אין מקום לחון עבריינים מבין תומכי כהנא שנשפטו כדין. זה [א1] המגנה [/א1] את רוצחו של מאיר כהנא, מן הראוי [א2] שישמיע [/א2] את קולו נגד כל רצח, ואסור לו להיות מושפע מהשקפותיו הפוליטיות.",BEFORE,BEFORE
27.77.496,27,77,496, גם בגיליון האישום המקורי לא נאמר במפורש שכתוצאה מהיריות של השניים [א1] נהרג [/א1] סאלם איסמעיל מובארק. הוזכר רק שהם [א2] השתמשו [/א2] באש חיה ושאדם נהרג.,VAGUE,AFTER
115.7.35,115,7,35," בית""ר נתניה ניצח 2 0 את מכבי עכו ועלה מן המקום העשירי לשישי. הפועל חיפה [א1] הרשים [/א1] בהשיגו תיקו 2 2 אחרי [א2] שפיגר [/א2] 0 2 נגד שמשון.",AFTER,AFTER
101.13.161,101,13,161," החלפתו של ארמלי הגרוע במחצית השניה ובעבר השני החלפתו התמוהה של איציק זוהר ממכבי גרמו לשינוי ביחסי הכוחות, כאשר שחקני חולון [א1] החלו [/א1] ללחוץ על שער מכבי וצמצמו בדקה ה-75 בבעיטת 11 של אבי פס לאחר הכשלת אוחנה ברחבה. המכבים נסוגו כדי לשמור על יתרונם, גם דריקס [א2] ירד [/א2] לעזרת ההגנה ואנדריי בל ומרכוס בכושר טוב שמרו על ניצחון מכבי.",BEFORE,BEFORE
65.12.89,65,12,89," עדיין לא [א1] הוגש [/א1] כתב הגנה. 84 דיירים [א2] המתגוררים [/א2] ברחוב החלמונית 3, 5 ו7 בקריית ראשון בראשון-לציון הגישו השבוע סדרה של תביעות נגד סולל בונה.",VAGUE,NONE
13.4.14,13,4,14," הוא מת לפני כמה שנים בספרד. הוא לא [א1] הטריד [/א1] את הממסד הצרפתי בהצהרות מביכות, ושלטונות צרפת לא [א2] טרחו [/א2] שיוסגר לידיהם לצורך העמדתו לדין.",BEFORE,BEFORE
27.15.88,27,15,88," הם [א1] ראו [/א1] בו מעין שליח-אל, פרשן המאיר את דרכם ברוח דברי התורה. פעם אמר כהנא לד""ר אהוד שפרינצק, שעקב אחריו במשך 71 שנה במסגרת חקירתו את התנועות הקיצוניות בארץ, כי הדמות התנ""כית שממנה הוא שואב השראה היא דוד המלך; כמותו הוא [א2] נלחם [/א2] ביום ולומד בלילה.",VAGUE,AFTER
115.31.85,115,31,85," השני היה שער בכורה לקייסי בליגה. כאשר [א1] נראה [/א1] היה, כי הפועל חיפה עומד לנחול תבוסה [א2] החל [/א2] להפגין ניצוצות של כדורגל בראשות יוסי קרמרב ואישאם זועבי.",BEFORE,BEFORE
27.36.284,27,36,284," הוא [א1] ראה [/א1] בבגין אדם שבגד באמונתו ובעמו, ובמאמר ב""גואיש פרס"" פסק כי ראש הממשלה לקה ב""חילול השם"" בכך שהפחד שלו מהגויים גבר על יראת ה. כהנא [א2] פנה [/א2] למגזרים היותר נידחים של החברה הישראלית כדי לשאוב מתוכם את כוחו הפוליטי.",AFTER,VAGUE
99.48.37,99,48,37," הבקרה, כולל היציאות לחו""ל להיכן, לכמה זמן ומספר הנוסעים [א1] נעשית [/א1] באמצעות מחשב. כל פעולה של איגוד נרשמת עם פירוט התקציב המצטבר, כמה [א2] הוצא [/א2] בפועל ומה היתרה.",VAGUE,BEFORE
27.35.265,27,35,265," כעבור שנה, כאשר [א1] נחתמו [/א1] הסכמי קאמף-דייוויד, גרם לו גיבורו אכזבה מרה. הוא ראה בבגין אדם [א2] שבגד [/א2] באמונתו ובעמו, ובמאמר ב""גואיש פרס"" פסק כי ראש הממשלה לקה ב""חילול השם"" בכך שהפחד שלו מהגויים גבר על יראת ה.",EQUAL,EQUAL
27.25.213,27,25,213," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג [א1] מתרגשת [/א1] ובאה על ארץ ישראל; העם [א2] מכיר [/א2] בחטאו, חוזר בתשובה וזוכה לגאולה שלמה.",BEFORE,BEFORE
111.9.97,111,9,97," הפועל ירושלים הותיר את מכבי נתניה אחת משלוש הקבוצות היחידות שעדיין לא [א1] השיגו [/א1] ניצחון, כאשר גבר על הנתנייתים 1 0 ודירדר אותם לשכנות - במצוקה עם שני סוגרי הטבלה מחולון ומכפר סבא. הקבוצה הסימפטית מכפר סבא [א2] הפכה [/א2] למסננת של הליגה וכל קבוצה מייחלת להתמודד עם כפר סבא, המחלצת את יריבותיה מהמשבר.",BEFORE,BEFORE
15.29.103,15,29,103," מקורות פלשתיניים [א1] טענו [/א1] כי בסוף השבוע הוכו במרכז שכם 01 תושבים מקומיים בידי חיילי צה""ל, סמוך לשוק הירקות. בכפר בלעא בנפת טול כרם תקפו שלושה רעולי פנים בסכינים רופא מקומי ד""ר עפיף ברברח, בן 03, [א2] שאושפז [/א2] במצב קשה בבית החולים אל איתיחאד בשכם.",AFTER,VAGUE
