Unnamed: 0,id,document_number,window_number,pair_number,text,hadar,shir,curated,label
2654,26.9.41,26,9,41," ואף אם נאמרים דברים נדושים, השפה הצרפתית ודרך הביטוי מעניקים להם משמעות מיוחדת העטופה בהילה של תרבות. הצרפתים, לא רק שהם אינם מתעבים את המלה ""תרבות"", [א1] נראה [/א1] כאילו הם [א2] המציאו [/א2] את המושג הזה.",,AFTER,,AFTER
2763,35.8.11,35,8,11," דאלאס [א1] השיגה [/א1] ניצחון גדול בפילדלפיה על הסיקסרס, 101 104, כשרוי טארפלי היה שוב הבולט בשורות המאווריקס עם 62 נק. קליוולנד גברה על שארלוט 001 98 ודטרויט [א2] התאוששה [/א2] מההפסד בסיאטל עם ניצחון גדול על הקליפרס בלוס אנגלס 011 38 (דומארס 25 נק).",,VAGUE,,VAGUE
3509,27.75.468,27,75,468," מותו של סאלם איסמעיל מובארק רק ריחף בחלל האולם שבו [א1] התנהל [/א1] המשפט, אך לא נחת על שולחנם של השופטים תת-ניצב אברהם מלכה, ניצב משנה זיווה פרי-הר, וסגן-ניצב משה אלכסנדרוני. על פי עסקת טיעון בין התובעת, מפקח הדס שפי, לסנגוריות, פקד יהודית עליאוף ופקד זהבה לייב, הושמטה מגיליון האישום המקורי העובדה שבנסיבות שבהן חרגו שני הנאשמים מנוהל הפתיחה באש [א2] נהרג [/א2] אדם, כפרי בן 62, אב לארבעה, שחרש באותה שעה את חלקת האדמה המשפחתית באזור בית סחור.",AFTER,AFTER,,AFTER
3751,73.10.42,73,10,42, שוחט הבטיח כי הוועדה [א1] תקבל [/א1] החלטה בישיבתה הקרובה. הוועדה [א2] המשיכה [/א2] אתמול את הדיון בנושא מחירי הדלק ובפניה הופיעו ראשי משרד האוצר והאנרגיה.,AFTER,AFTER,,AFTER
2795,2.16.84,2,16,84," מורשת הקרב שצה""ל [א1] אימץ [/א1] כתוצאה מהקרב על מנזר סן סימון איננה מיתוס. היא [א2] מבוססת [/א2] על אותו קרב המגננה שבו אירעו מעשי גבורה עילאיים, ועל קבלת החלטות קשות בתנאי קרב.",,AFTER,,AFTER
5402,73.32.93,73,32,93," בנובמבר [א1] נרשמה [/א1] בחו""ל ירידה במחירי הדלק, שקיזזה את העלאתם בספטמבר-אוקטובר. ליפשיץ אמר עוד כי עד כה [א2] נצבר [/א2] עודף הכנסות של כ05 מיליון ש בגין העלאת מחירי הדלק.",AFTER,AFTER,,AFTER
3935,69.11.85,69,11,85," הוחלט שהחברה [א1] תכין [/א1] הערכה כלכלית הנוגעת לשוויה. עוד [א2] התבקשה [/א2] כי""ל להכין את שורת המגבלות שיש להציב בפני ""גרייט לייקס"", המבקשת לרכוש את השליטה בחברה.",AFTER,AFTER,,AFTER
4445,27.80.534,27,80,534," הן ביקשו לתחום את המשפט למסגרתו המשמעתית, והזכירו לשופטים כי פרקליט מחוז ירושלים [א1] קבע [/א1] שאי-אפשר להעמיד את שני הנאשמים לדין פלילי על הריגה, משום שאין יכולת להוכיח כי היריות המיוחסות להם הן שהרגו את מובארק. לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום תוקן [א2] הושמטה [/א2] ממנו הפסקה שהזכירה את מותו של מובארק ונקבע כי היריות שירו השניים לא גרמו לסיכון חיי אדם.",BEFORE,BEFORE,,BEFORE
2137,105.4.29,105,4,29," סמפדוריה (11 נק) תשמור על הפיסגה אם [א1] תנצח [/א1] כצפוי בביתה את פיזה. לשתי [א2] הדולקות [/א2] אחריה עם 01 נקודות, יובנטוס ומילאן, משחקי חוץ: יובנטוס מתארחת בבולוניה ומילאן באטאלנטה.",AFTER,AFTER,,AFTER
3766,128.28.158,128,28,158," טיב ההסכם לא נודע, אך הגיבור המגמגם מת מיתה [א1] משונה [/א1] עוד באותו פרק. בדרך לדוכנים קרה כנראה משהו לספר הזה, שתרגומו לעברית ראה אור ב5591, שכן הוא אינו [א2] מופיע [/א2] כלל בקטלוג של הספרייה הלאומית בירושלים (כל מי שהיה לו עסק בזמן זה או אחר עם הספרייה הלאומית, יודע שיש שם פער עצום בין הרשום בקטלוג לבין הספרים שניתן להשיג בפועל; אך הקטלוג עצמו, לפחות, אמור להיות מושלם) ואף לא בלקסיקון של אוריאל אופק לספרות ילדים.",,BEFORE,,BEFORE
3564,27.107.771,27,107,771," עם זאת, להגנת [א1] המחשיד [/א1] תעמוד אמינותם המפוקפקת של השלטונות בשלבים הקודמים של הפרשה. מותו של אדם תמים [א2] התגמד [/א2] לדיון בבית דין משמעתי של המשטרה על חריגה מהוראות פתיחה באש.",AFTER,,,AFTER
3902,111.8.86,111,8,86," מכבי תל אביב השיג את ניצחונו השני, הפעם על צפרירים בחולון, רק 21 אבל מספיק כדי להעלות את המוראל ולהגביר את התחושה שעם שני הניצחונות הרצופים תחל התקופה הוורודה שהאוהדים כך [א1] מייחלים [/א1] לה. הפועל ירושלים הותיר את מכבי נתניה אחת משלוש הקבוצות היחידות שעדיין לא השיגו ניצחון, כאשר [א2] גבר [/א2] על הנתנייתים 1 0 ודירדר אותם לשכנות - במצוקה עם שני סוגרי הטבלה מחולון ומכפר סבא.",BEFORE,BEFORE,,BEFORE
326,128.2.17,128,2,17," דיומא, שהיה סופר בעל מוניטין, [א1] הכיר [/א1] באבהותו על ספרים רבים, כנראה בתמורה מתאימה, לרווחתם ולשמחתם של מוציאים לאור וקוראים כאחד. חלק מן הספרים הללו כתב לפי רעיונותיהם של אחרים, חלק ערך [א2] ושיפץ [/א2] על-פי כתבי יד שנמסרו לו, וחלק, כנראה, לא ראה מעולם.",,BEFORE,,BEFORE
2336,3.1.51,3,1,51," נילי מנדלר, שמסרה את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), [א1] כתבה [/א1] כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"". לשם איזון הנושא, עלי לציין כי אני [א2] נמנה [/א2] על ההורים שהביעו את הסכמתם לקיום הטיול.",AFTER,AFTER,,AFTER
5840,138.7.45,138,7,45," [א1] יצוין [/א1] כי אחוז ההצבעה בבחירות המשנה נמוך מזה שבבחירות הכלליות, שבהן נרשמת בדרך-כלל יותר תמיכה בשתי המפלגות הגדולות. סקרי דעת הקהל [א2] הראו [/א2] התרחקות של הציבור הבריטי מתמיכה בממשלה השמרנית, כתוצאה מן המיתון, מעליית האינפלציה ומעליית שערי הריבית.",,AFTER,,AFTER
6911,27.0.7,27,0,7,"השבוע, ביום שלישי לפני הצהריים, כמה שעות לאחר שנודע על הרצחו של מאיר כהנא, [א1] עמד [/א1] צעיר בעל עצמות לחיים גבוהות בקומת הכניסה של מטה ""כך"" בירושלים ונשא דברים מתלהמים. על מסירות הנפש של מאיר כהנא שהפך לקורבן עולה; על שוטרים ערבים [א2] המפקחים [/א2] על כניסת יהודים להר הבית ועל הקשר שיש להם עם ארגוני חבלה ערביים שהכינו רשימה של יהודים שיש להתנקש בחייהם; על כך שמהיום והלאה מוטב לכל ערבי להתבונן היטב סביבו, עשרים וארבע שעות ביממה, משום שמישהו עלול לארוב לו.",AFTER,VAGUE,,VAGUE
6988,17.29.202,17,29,202," בשום אופן אין מקום לחון עבריינים מבין תומכי כהנא [א1] שנשפטו [/א1] כדין. זה [א2] המגנה [/א2] את רוצחו של מאיר כהנא, מן הראוי שישמיע את קולו נגד כל רצח, ואסור לו להיות מושפע מהשקפותיו הפוליטיות.",VAGUE,BEFORE,BEFORE,BEFORE
4812,27.96.730,27,96,730," נוצר רושם שהרשויות הנוגעות בדבר מתחמקות מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, ייחל לרגע שתיפסק האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו [א1] חורשים [/א1] את חלקת אדמתם. הרושם הזה התחזק [א2] כשהתברר [/א2] שמכתב ששיגר עו""ד דרוויש נאסר, פרקליטה של משפחת ההרוג, ללשכת שר המשטרה דאז, חיים בר-לב, לא טופל כלל, ושפניות של ח""כ דדי צוקר ושל אדי קאופמן (מעבידו של מובארק) לא נענו אף הן.",BEFORE,BEFORE,,BEFORE
3289,101.9.133,101,9,133," קשרי מכבי, נימני, קלינגר, זוהר ושוהם שהחליף את מלמיליאן הפצוע, גילו עליונות בולטת במרכז השדה ולאחר החמצה של קלינגר בדקה העשירית עלו ליתרון (91): זוהר פרץ באין מפריע באגף הימני, שילח כדור למרכז הרחבה וקלינגר הצליח במה שנכשל קודם ובבעיטה מ-8 מטרים קבע 1 0. דקה לאחר השער שספגו נותרו החולונים עם עשרה שחקנים, פעם רביעית בעונה זו, [א1] כשהמורחק [/א1] התורן הוא אילן חכים [א2] שבעט [/א2] ללא כדור באלי דריקס וראה את כרטיסו האדום של שיינר.",,AFTER,,AFTER
81,92.9.24,92,9,24," טענו בפניו שהוא [א1] כורת [/א1] את הענף של הביטוח עליו הוא יושב. עם זאת, [א2] נמנעו [/א2] חברות הביטוח מלנקוט בצעדים נגד הסוכנות בגלל היקפי ביטוח חיים הגדולים שסוכנות זו מוכרת.",,BEFORE,,BEFORE
1023,3.1.47,3,1,47," נילי מנדלר, שמסרה את הידיעה מפי הורים (אין [א1] יודעים [/א1] אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"". לשם איזון הנושא, עלי לציין כי אני [א2] נמנה [/א2] על ההורים שהביעו את הסכמתם לקיום הטיול.",VAGUE,AFTER,AFTER,AFTER
6674,15.65.359,15,65,359," תושבים טענו כי האבן [א1] נזרקה [/א1] בידי חיילים מתצפית צבאית, הנמצאת על גג בניין אגודת הצדקה בשכונה. מצה""ל נמסר כי ממצאי תחקיר ראשוני לא העלו דבר וכי היום [א2] יתבצע [/א2] תחקיר מקיף.",BEFORE,BEFORE,,BEFORE
4296,27.25.184,27,25,184," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא [א1] יחזרו [/א1] בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת ובאה על ארץ ישראל; העם מכיר בחטאו, [א2] חוזר [/א2] בתשובה וזוכה לגאולה שלמה.",VAGUE,VAGUE,,VAGUE
6000,116.3.11,116,3,11," בטורניר לקבוצות [א1] מחזיקות [/א1] גביע הודח הפועל בת ים, אחרי שנוצח בגומלין 0 3 בידי הקבוצה הבלגית גנאק רוזלסר. המשחק הראשון בין שתי הקבוצות, [א2] שנערך [/א2] גם הוא בבלגיה, ניצחו הבלגים 3 0.",,BEFORE,,BEFORE
585,122.3.54,122,3,54," להודעה צורף עלון המפרט את תנאי תוכנית ההמשך. הלקוחה, שכרבים אחרים אינה מתמצאת בנבכי תוכניות החיסכון ותנאיהן המורכבים, [א1] פנתה [/א1] לסניף לקבל הסברים נוספים, ושם [א2] ציפו [/א2] לה הפתעות אחדות.",,BEFORE,,BEFORE
3924,15.30.118,15,30,118," בכפר בלעא בנפת טול כרם תקפו שלושה רעולי פנים בסכינים רופא מקומי ד""ר עפיף ברברח, בן 03, [א1] שאושפז [/א1] במצב קשה בבית החולים אל איתיחאד בשכם. מקורות צבאיים מסרו כי ביום שישי [א2] הושלך [/א2] בקבוק תבערה לעבר כוח משמר הגבול ברחבת כנסיית המולד בבית לחם, אך הוא התנפץ מבלי להתלקח ומבלי לגרום לנזק או לנפגעים.",VAGUE,VAGUE,,VAGUE
4528,3.5.78,3,5,78," אני מוכן, ורוצה, לשלוח את הילד שלי לירושלים עם זר פרחים ועם קופסת ממתקים, כדי להביע הוקרה ועידוד לנכד של אבא קובנר, [א1] שחטף [/א1] סכין בראש מידי אותו מרצח שפל שדקר למוות שלושה יהודים בשכונת בקעה. אני רוצה שהילד שלי [א2] יסתכל [/א2] בעיניים של הילד הפגוע ויגיד לו: ""אתה לא לבדך בירושלים, כי גם אנחנו הגרים בנווה-מונסון, אתך בלב איתן ביחד"".",BEFORE,BEFORE,,BEFORE
7238,65.13.96,65,13,96," 84 דיירים [א1] המתגוררים [/א1] ברחוב החלמונית 3, 5 ו7 בקריית ראשון בראשון-לציון הגישו השבוע סדרה של תביעות נגד סולל בונה. התביעות שהוגשו לבית-משפט השלום ברחובות [א2] מסתכמות [/א2] בכמיליון ש""ח.",BEFORE,BEFORE,,BEFORE
4640,128.13.101,128,13,101," בתמורה דורש השטן שערה אחת משערות ראשו של טיבו עם התגשמות האיחול הרע הראשון, שתיים עם השני, ארבע עם השלישי וכן הלאה. טיבו [א1] זונח [/א1] את אומנות הסנדלרות [א2] ומתקיים [/א2] על הציד שצדים למענו זאבי היער הכפופים כמובן ישירות לשטן.",,BEFORE,,BEFORE
2351,122.0.4,122,0,4,"תשורת המשך אשר לה תנאים [א1] הניתנים [/א1] לחוסכים ותיקים בלבד"", כותב סניף מסניפי בנק לאומי ללקוחה, שתוכנית החיסכון צמודת-המדד שלה עמדה לפידיון בחודש שעבר (אוקטובר). בהמשך נאמר, בין השאר, כי ""מועדי היציאה הגמישים של כוח תשורת המשך [א2] הופכים [/א2] את התוכנית לאטרקטיווית"".",,VAGUE,,VAGUE
7009,27.70.445,27,70,445," היום קמו לו בזירה הפוליטית ממשיכים [א1] שהשכילו [/א1] להתעטף בגלימות פחות צעקניות ולעמעם את בוטות המסר שלו, אבל אימצו את יסודות תורתו, אם גם לא את סגנונו. היום, יותר מאי-פעם, נכונים יהודים ישראליים, במספרים גדלים והולכים, לקלוט את סיסמתו של מאיר כהנא: ""עמוק בתוך לבכם אתם [א2] יודעים [/א2] שאני צודק"".",VAGUE,VAGUE,,VAGUE
3970,30.2.21,30,2,21," כך נראה גם רצונו של מנכ""ל ההתאחדות לספורט שמואל ללקין לנסוע לקונגרס איגרוף, שיהיה בשבוע הבא באוסטרליה. התנגדותם לנסיעה זו של כמה מראשי האיגודים [א1] המסונפים [/א1] להתאחדות, שפעילותם [א2] נפגעת [/א2] בגלל קשיי מימון וחוסר תקציב, מובנת בהחלט וגם מוצדקת לחלוטין.",,BEFORE,,BEFORE
5626,122.14.330,122,14,330," לדוגמה, אם בתוכנית רגילה יכול החוסך לצאת מן התוכנית כעבור שנתיים, כאשר הבנק משלם לו 59% מן הריבית וההצמדה שנצברו בתכנית ""המשך"" הוא רשאי לצאת עם נזק כנ""ל כבר אחרי שנה אחת; אם בתוכנית הרגילה יקבל החוסך ריבית שנתית בשיעור של אחוז שלם (ולא חצי אחוז, כפי שהבינה החוסכת בטעות) לאחר שיתמיד בחיסכון שלוש שנים חוסך בתוכנית המשך יתעשר באחוז אחד לשנה כבר אחרי שנתיים. לא מי-יודע-מה בהשוואה לציפיות המתעוררות בלב לקוח תמים למקרא הודעת הבנק! לעומת זאת, הלקוח התמים יתקשה להבין מהודעת הבנק, שאם [א1] יסכים [/א1] לקבל את ""התנאים [א2] הניתנים [/א2] לחוסכים ותיקים בלבד"", יפסיד במעבר מתוכנית לתוכנית.",,VAGUE,,VAGUE
943,81.2.24,81,2,24," הוועד דורש במכתבו להיות שותף בכל החלטה על עתיד החברה ובמיוחד לגבי מכירה אפשרית של מניותיה וכן לאפשר לעובדים להשתתף במכרז במסגרתו [א1] יוצאו [/א1] למכירה מניות של החברה וזאת בתנאים שווים מול משקיעים אחרים. פנייתו של ועד העובדים למנכ""ל רשות החברות הממשלתיות באה בהמשך למכתב שחברי הוועד [א2] שיגרו [/א2] לשר האוצר יצחק מודעי ולשר התחבורה משה קצב, לפני 01 ימים, שבו דרשו כי חלק ממניות הממשלה שיונפקו בבורסה לניירות ערך, יוקצו לעובדים בתנאים מועדפים, כפי שנעשה לגבי חברת ""בזק"".",AFTER,AFTER,,AFTER
6148,107.13.56,107,13,56, קידר [א1] שסובל [/א1] מפגיעה בלסת התקשה לאכול והתבקש לנוח שלושה ימים. הוא [א2] יתבע [/א2] את את קמבל על תקיפה.,BEFORE,BEFORE,,BEFORE
4391,13.23.79,13,23,79," הוא אמר: ""שלושה תיקים אלה [א1] נמצאים [/א1] בנקודה מתה. אין זה מקרה ששלושת האנשים הללו לא [א2] נשפטו [/א2] עד כה.",VAGUE,AFTER,AFTER,AFTER
5470,63.3.24,63,3,24," חופש פעולה זה בולט לעומת מעורבות הממשלה במשק הישראלי היום, נטען בכנס. כן [א1] נטען [/א1] שהחופש שניתן אז ליוזמה החופשית [א2] הביא [/א2] מאוחר יותר לפיתוח כלכלי ולהרחבת היוזמה הפרטית בארץ-ישראל.",AFTER,AFTER,,AFTER
3686,27.25.160,27,25,160," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו [א1] יגיע [/א1] לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית [א2] קרבה [/א2] והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת ובאה על ארץ ישראל; העם מכיר בחטאו, חוזר בתשובה וזוכה לגאולה שלמה.",VAGUE,VAGUE,,VAGUE
5008,27.109.786,27,109,786," מה שנראה לכאורה כרצח בכוונה תחילה (לפי עדויות בני משפחתו), [א1] לבש [/א1] צורת המלצה להגשת גיליון אישום על הריגה, שקיבלה דמות של העמדה לדין על שתי עבירות משמעתיות, שהפכה לגיליון אישום מתוקן שבו אין זכר לעובדת המוות. ""מבית המשפט נחסך הרבה זמן כתוצאה מעסקת הטיעון"", [א2] טרחו [/א2] התובעת והסניגוריות להזכיר השבוע בעת הדיון על חומרת העונש.",BEFORE,BEFORE,,BEFORE
5816,101.6.17,101,6,17," חלקם אף הגיבו בשריקות מחאה. הם ודאי יודעים, כמו שחקני מכבי ומאמנם, כי לא כל שבוע [א1] פוגשים [/א1] בסנטה קלאוס, בתחפושת מאמן כדורגל וחניכיו [א2] המחלקים [/א2] מתנות לכל דיכפין במגרשם פולט הנקודות.",BEFORE,VAGUE,BEFORE,BEFORE
4978,70.6.30,70,6,30," ""נשמור לנו חופש פעולה במקרה שנותקף"", [א1] אמר [/א1] פקיד ישראלי לכתב העיתון. אחד הפקידים ששוחחו עם הכתב הציג בפניו תרחיש אפשרי של התקפת טילים על ישראל משטח המדבר העיראקי, [א2] שיגרור [/א2] פעולת גמול ישראלית.",,BEFORE,,BEFORE
2078,89.7.34,89,7,34," החשוד, שעדיין אינו מסוגל לדבר בגלל פציעתו, [א1] ענה [/א1] לחוקריו בעזרת פתקים כתובים. הוא הכחיש [א2] שרצח [/א2] את כהנא.",AFTER,AFTER,,AFTER
3246,69.22.135,69,22,135," מעובדי מדינה [א1] העובדים [/א1] 5 ימים בשבוע ינוכו 3 ימי-עבודה, וממי שעובדים 6 ימים בשבוע ינוכו 4 ימים. לאלה שניסו להתחכם [א2] וביקשו [/א2] כי במקום ניכוי ימי היעדרות ינכו ימים מחופשתם השנתית, הבהיר דנון כי אין להמיר ימי חופשה בימי היעדרות.",BEFORE,BEFORE,,BEFORE
5698,31.12.167,31,12,167," גם הסדרי השכר הגיבו אמנם בפיגור מסוים על המיתון [א1] שהשתרר [/א1] במשק החל מ7891. הנתונים בלוח מראים את השינויים בשכר הממוצע למשרת שכיר בארבע וחצי השנים האחרונות במונחים ריאליים (באחוזים): בשירותים הציבוריים השכר לא זו בלבד שלא נשחק, אלא גדל בשנים האחרונות הרבה מעבר לגידול בפריון הכללי במשק (הפריון במגזר השירותים הצבוריים [א2] מחוסן [/א2] מפני בדיקה וביקורת), ובימים אלה מנהלים המעסיקים הציבוריים מאבק לבלימת גידול נוסף בשכר הריאלי במגזר זה ב0991 וב1991 (למעשה עד אפריל 2991).",,AFTER,,AFTER
2124,15.51.247,15,51,247," כוח של צה""ל [א1] ניהל [/א1] אתמול קרב יריות עם רעולי פנים, שירו על סיור צה""ל במהלך סיור שגרתי, בשכונת שאבורה שברפיח. רעולי הפנים ירו מתוך בית ספר של אונרוו""א [א2] ונמלטו [/א2] במכונית מרצדס כחולה.",VAGUE,BEFORE,,BEFORE
6439,27.65.414,27,65,414, הוא [א1] קרא [/א1] דרור ליצרי הנקמה הכי כמוסים. רק קומץ קטן מתומכיו [א2] קרא [/א2] את ספריו.,BEFORE,VAGUE,VAGUE,VAGUE
7131,131.32.82,131,32,82, עד כדי כך הם [א1] פוחדים [/א1] ששר הביטחון החליט לחדש את הקו הירוק ולסגור את השטחים. שר החוץ [א2] התחייב [/א2] לחלק את ירושלים לגבולות 5.,BEFORE,BEFORE,,BEFORE
712,63.10.82,63,10,82," פרוף ישראל קולת טען כי ד""ר ארתור רופין, שעמד בראש המשרד הארצישראלי, [א1] הראה [/א1] את הדרך לשילוב בין יוזמה פרטית לציבורית. בין היזמים הפרטיים בתחילת המאה ובמאה שעברה [א2] הוזכרו [/א2] הטמפלרים, שלמרות מספרם המועט (2,000 בתקופת השיא שלהם) השפיעו השפעה מכרעת על הכלכלה החופשית היהודית, ובעיקר בתחום הבנייה במושבות.",BEFORE,BEFORE,,BEFORE
5437,17.7.92,17,7,92," עוד בטרם הלוויה אמר אחד מראשי התנועה, טירן פולק: ""זה לא יעבור בשקט, ואסור שזה [א1] יעבור [/א1] בשקט. אני לא יודע מה יקרה, אבל ברור שיהיו פעולות של יחידים נגד ערבים, ושערבים [א2] ישלמו [/א2] על-כך"".",VAGUE,BEFORE,,BEFORE
2673,124.25.93,124,25,93," כעבור זמן מה [א1] סיפרה [/א1] הבת שבגיל תשע תפרה האם את שפתות אבר המין שלה, כיוון שהילדה איחרה לחזור הביתה יום אחד. הילדה פחדה פחד מוות שהאם [א2] תחזור [/א2] על המעשה.",,VAGUE,,VAGUE
3958,56.0.2,56,0,2,"הקהילה היהודית הקובנית בארה""ב [א1] מארגנת [/א1] מסע הזדהות עם מדינת ישראל. מדיווח שהגיע אתמול למשרד התיירות בירושלים עולה, כי במשלחת המתארגנת [א2] יקחו [/א2] חלק כמאה מראשי הקהילה.",,BEFORE,,BEFORE
5644,48.8.99,48,8,99," סל רדף סל ובדקה ה-83 הורה לוח התוצאות על שוויון 18, 75 שניות לסיום היה להפועל יתרון 77 79, וכשנותרה שנייה לסיום [א1] נשרקה [/א1] עבירה טכנית לזכות קרטר מרמת גן והוא הישווה בשתי זריקות עונשין. הוצאת הכדור בידי רמת גן שנייה לסיום לא [א2] שינתה [/א2] דבר והקבוצות התייצבו להארכה.",,BEFORE,,BEFORE
1706,31.6.135,31,6,135," מדוע נכשלה המדיניות, ובעיקר בתחום התעסוקה? השבועון ""אקונומיסט"" משוכנע כי ההסבר העיקרי הוא שממשלת ניו זילנד היתה נועזת, אך לא נועזת דיה: היא נמנעה מלטפל בהיבט חיוני שבלעדיו לא תצליח שום רפורמה, דהיינו מערכת העבודה, השכר והאיגוד המקצועי. בתחום זה לא [א1] נעשה [/א1] דבר: הסכמי העבודה [א2] נשארו [/א2] קשוחים כשהיו, השכר נקבע בשיטות ריכוזיות על בסיס הצמדות וללא כל זיקה למצב בשוק העבודה, והאיגודים המקצועיים המשיכו להפעיל זכויות בלעדיות במשא ומתן עם המעסיקים על מקומות העבודה ותנאיה, תוך התעלמות ממצב המשק.",,BEFORE,,BEFORE
279,27.12.78,27,12,78," אחד הסעיפים התיר המשך לימוד תורה, שלא באולמות הלימוד הרגילים, כפי [א1] שנהגו [/א1] תלמידיו של הרב קוק לאחר פטירתו. וכך מונצח הרב כהנא בתודעתם של חסידיו כמי [א2] שעומד [/א2] בשורה אחת עם גדול רבניה של ארץ ישראל.",VAGUE,BEFORE,,BEFORE
4097,11.37.94,11,37,94," הייה מודע להשלכות המרובות של עבודתך. ""אתה מתבונן בנושא שיהיה בעל ערך לגיטימי למחקר, ובו בזמן [א1] יכבוש [/א1] את דמיונו של פקיד התוכנית"", [א2] אומר [/א2] וורן מילר, איש מדעי המדינה באוניברסיטת אריזונה.",VAGUE,VAGUE,,VAGUE
2775,81.2.28,81,2,28," הוועד דורש במכתבו להיות שותף בכל החלטה על עתיד החברה ובמיוחד לגבי מכירה אפשרית של מניותיה וכן לאפשר לעובדים להשתתף במכרז במסגרתו [א1] יוצאו [/א1] למכירה מניות של החברה וזאת בתנאים שווים מול משקיעים אחרים. פנייתו של ועד העובדים למנכ""ל רשות החברות הממשלתיות באה בהמשך למכתב שחברי הוועד שיגרו לשר האוצר יצחק מודעי ולשר התחבורה משה קצב, לפני 01 ימים, שבו דרשו כי חלק ממניות הממשלה שיונפקו בבורסה לניירות ערך, יוקצו לעובדים בתנאים מועדפים, כפי [א2] שנעשה [/א2] לגבי חברת ""בזק"".",AFTER,AFTER,,AFTER
6500,122.17.358,122,17,358," פרט קטן. המוזר הוא, שאותו בנק לאומי (כמוהו כבנק מזרחי) [א1] מציע [/א1] לחוסך תוכנית צמודת-מדד שבה הפסד מדד, אך בלי [א2] שייהנה [/א2] מהתנאים הניתנים לחוסכים ותיקים בלבד"", כלומר הקדמת מועדים בשנה אחת.",,BEFORE,,BEFORE
2707,11.55.128,11,55,128," יש אנשים [א1] המתקשים [/א1] להבטיח בפרצוף פוקר שהם יציעו פתרון לבעיה חברתית מרכזית. לאנשים אלה מומלץ ליהפך לקטליזטורים: לקבץ יחד אנשים רבים היכולים להבטיח פתרונות או שלפחות יכולים היו, אילו [א2] סגרו [/א2] אותם במרכז ועידות במשך ימים, להציע פתרון.",VAGUE,VAGUE,,VAGUE
2844,71.4.14,71,4,14," המשרדים נמכרו על-ידי עו""ד יהודה ליבוביץ ממשרד עו""ד מנוסביץ וגוטפריד, שהם הנאמנים לביצוע הסדר הנושים של שטרן. חמישה גורמים [א1] התמודדו [/א1] על רכישת המשרדים: חברת דנוור, שאחד מבעליה הוא אהוד אליאב, שהיה סמנכ""ל שיכון עובדים; נציגים של חברה אנגלית; חברת מירומית לדודי-שמש, שמניותיה [א2] נסחרות [/א2] בבורסה התל-אביבית; הקבלן אלן פרוינד; חברת קפלן נעים.",AFTER,AFTER,,AFTER
2747,69.4.11,69,4,11," קיסר [א1] אמר [/א1] כי לו אין מה להפסיד, שכן זו הקדנציה האחרונה שלו כמזכ""ל ההסתדרות. בהמשך [א2] אמר [/א2] כי עסקת החבילה שעשתה הממשלה עם ההסתדרות בשנים הקודמות היתה מעטפה יפה על-מנת שההסתדרות תקבל פחות.",BEFORE,BEFORE,,BEFORE
2822,35.3.8,35,3,8," אורלאנדו וולדרידג [א1] קלע [/א1] 73 נק לנאגטס. שיקאגו בולס [א2] השיגו [/א2] ניצחון ראשון במיניאפוליס על מינסוטה, 91 96.",,VAGUE,,VAGUE
2367,27.25.220,27,25,220," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת ובאה על ארץ ישראל; העם [א1] מכיר [/א1] בחטאו, חוזר בתשובה [א2] וזוכה [/א2] לגאולה שלמה.",BEFORE,BEFORE,,BEFORE
