id,document_number,window_number,pair_number,text,hadar,shir
85.7.29,85,7,29," בבקשה לבית-הדין טען עו""ד חיים ברנזון כי העיקול הישן אינו מספיק [א1] וחלו [/א1] מאז שינויים מהותיים. ראשית, [א2] חלפו [/א2] כשנתיים, וסכום התביעה תפח בגלל האינפלציה בלבד לכ4.",EQUAL,AFTER
111.1.10,111,1,10," כחלוף שבוע נחלו שתיהן הפסדי חוץ, במחזור השישי של הליגה, בלי [א1] שהצליחו [/א1] אפילו להבקיע שער כדי להחזיר את הפיסגה לקבוצת מכבי חיפה, הנחשבת על ידי מומחים ופרשנים, ובצדק, לקבוצה הטובה ביותר בעונה זו. אחרי משחקי אתמול נותר הפועל באר שבע היחיד שעדיין לא נוצח; ואת הטבלה [א2] סוגרות [/א2] שלוש הקבוצות היחידות שעדיין לא השיגו ניצחון (כפסר סבא, חולון, נתניה).",BEFORE,BEFORE
63.5.33,63,5,33," בשלושה נושאים עיקריים עסק הכנס: ביוזמות הכלכליות הלא-יהודיות שהיו בראשית המאה ברחבי ארץ-ישראל, ביוזמות הפרטיות ביישוב הישן בעיקר בירושלים ובצפת, וביוזמות ביישוב החדש, בעיקר במושבות הברון. החוקרים התלבטו, בין השאר, כיצד להבדיל בין יוזמה פרטית לציבורית, ולכך [א1] נתן [/א1] פרוף נחום גרוס תשובה מקורית: אם העסק היה מרוויח גם כאשר ההשקעה ביסודה היתה של הון ציבורי, כמו למשל המושבות, הרי [א2] מדובר [/א2] היה ביוזמה פרטית.",AFTER,AFTER
89.10.62,89,10,62," במסיבת עיתונאים שלשום אמר הקצין הממונה על החקירה, גוזף בורלי, כי ייתכן שהמניע לרצח לא [א1] יתברר [/א1] לעולם. אל חוקרי משטרת ניו-יורק הצטרפו אנשי הכוח המיוחד ללחימה בטרור וחוקרי האף-בי-איי, [א2] המנסים [/א2] לגלות אם לחשוד היו קשרים בין-לאומיים כלשהם.",AFTER,AFTER
27.47.365,27,47,365," אנשיה [א1] שבו [/א1] וצצו רק על תקן של מלבי יצרים (יעילים, יש לומר) בלוויות, בהפגנות ובאזכרות בעקבות מעשי רצח ערביים ביהודים. אהוד שפרינצק כתב על ""כך"" [א2] שהתפתחה [/א2] בה תרבות של כת.",VAGUE,VAGUE
27.78.498,27,78,498, [א1] הוזכר [/א1] רק שהם השתמשו באש חיה ושאדם נהרג. שתי הסניגוריות הצעירות והחריפות של ווהבה ואדוט [א2] נלחמו [/א2] בשצף קצף מהרגע הראשון נגד האזכור.,BEFORE,BEFORE
69.23.163,69,23,163," לאלה שניסו להתחכם וביקשו כי במקום ניכוי ימי היעדרות ינכו ימים מחופשתם השנתית, [א1] הבהיר [/א1] דנון כי אין להמיר ימי חופשה בימי היעדרות. ב""ליצואן"", עלון החדשות של מכון היצוא לחודש אוקטובר, נכתב כי [א2] נמכרו [/א2] כל שטחי התצוגה לשבוע המזון.",VAGUE,VAGUE
89.19.125,89,19,125," הפתקים הכתובים ערבית שנמצאו בארנקו, לצד מודעות בעיתונים על הופעות כהנא בניו-יורק, [א1] תורגמו [/א1] על-ידי החוקרים, ונמסר כי הם היו בעלי אופי אישי. אתמול נמסר כי החשוד [א2] פוטר [/א2] מעבודתו בעיריית ניו-יורק, שבה שימש כטכנאי חימום וקירור בבית המשפט הפלילי במנהטן.",AFTER,VAGUE
122.0.11,122,0,11,"תשורת המשך אשר לה תנאים הניתנים לחוסכים ותיקים בלבד"", [א1] כותב [/א1] סניף מסניפי בנק לאומי ללקוחה, שתוכנית החיסכון צמודת-המדד שלה עמדה לפידיון בחודש שעבר (אוקטובר). בהמשך נאמר, בין השאר, כי ""מועדי היציאה הגמישים של כוח תשורת המשך [א2] הופכים [/א2] את התוכנית לאטרקטיווית"".",,VAGUE
27.25.213,27,25,213," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג [א1] מתרגשת [/א1] ובאה על ארץ ישראל; העם [א2] מכיר [/א2] בחטאו, חוזר בתשובה וזוכה לגאולה שלמה.",BEFORE,BEFORE
122.13.208,122,13,208," במה מתבטא ה""המשך"", כלומר, מה הם ה""תנאים הניתנים לחוסכים ותיקים בלבד"" בתוכניות ההמשך? בהודעת הבנק מדובר בלשון רבים, אבל למעשה יש רק תנאי משופר אחד: כל המועדים [א1] מוקדמים [/א1] בשנה אחת. לדוגמה, אם בתוכנית רגילה יכול החוסך לצאת מן התוכנית כעבור שנתיים, כאשר הבנק משלם לו 59% מן הריבית וההצמדה [א2] שנצברו [/א2] בתכנית ""המשך"" הוא רשאי לצאת עם נזק כנ""ל כבר אחרי שנה אחת; אם בתוכנית הרגילה יקבל החוסך ריבית שנתית בשיעור של אחוז שלם (ולא חצי אחוז, כפי שהבינה החוסכת בטעות) לאחר שיתמיד בחיסכון שלוש שנים חוסך בתוכנית המשך יתעשר באחוז אחד לשנה כבר אחרי שנתיים.",,VAGUE
15.30.119,15,30,119," בכפר בלעא בנפת טול כרם תקפו שלושה רעולי פנים בסכינים רופא מקומי ד""ר עפיף ברברח, בן 03, [א1] שאושפז [/א1] במצב קשה בבית החולים אל איתיחאד בשכם. מקורות צבאיים מסרו כי ביום שישי הושלך בקבוק תבערה לעבר כוח משמר הגבול ברחבת כנסיית המולד בבית לחם, אך הוא [א2] התנפץ [/א2] מבלי להתלקח ומבלי לגרום לנזק או לנפגעים.",VAGUE,VAGUE
27.23.135,27,23,135," אצל פעילי ""כך"" יצר עולם מושגים משיחי, וחיבר אותם בקשר סהרורי אל אלוהים. הוא [א1] כתב [/א1] [א2] ודיבר [/א2] על מעורבות הבורא במהלך העניינים הארצי.",EQUAL,EQUAL
27.96.714,27,96,714," נוצר רושם שהרשויות הנוגעות בדבר מתחמקות מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, [א1] ייחל [/א1] לרגע שתיפסק האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו חורשים את חלקת אדמתם. הרושם הזה [א2] התחזק [/א2] כשהתברר שמכתב ששיגר עו""ד דרוויש נאסר, פרקליטה של משפחת ההרוג, ללשכת שר המשטרה דאז, חיים בר-לב, לא טופל כלל, ושפניות של ח""כ דדי צוקר ושל אדי קאופמן (מעבידו של מובארק) לא נענו אף הן.",BEFORE,BEFORE
60.2.28,60,2,28," גולן [א1] הביע [/א1] שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם [א2] ניתן [/א2] לרכוש אותה בארץ.",,AFTER
27.15.89,27,15,89," הם [א1] ראו [/א1] בו מעין שליח-אל, פרשן המאיר את דרכם ברוח דברי התורה. פעם אמר כהנא לד""ר אהוד שפרינצק, שעקב אחריו במשך 71 שנה במסגרת חקירתו את התנועות הקיצוניות בארץ, כי הדמות התנ""כית שממנה הוא שואב השראה היא דוד המלך; כמותו הוא נלחם ביום [א2] ולומד [/א2] בלילה.",AFTER,VAGUE
48.5.67,48,5,67," שחקני החיזוק הולקומב ופירסון עשו את המוטל עליהם וקלעו את מיכסת הנקודות [א1] שמצפים [/א1] מהם (ביחד 94 נקודות). האכזבה באה דווקא מבינו, שלא הצליח להתמודד עם גבוהי הפועל, ומעושה המשחק שוורצמן [א2] שאיבד [/א2] כדורים רבים.",,BEFORE
17.19.157,17,19,157," הפלשתינאים [א1] שביצעו [/א1] רציחות בבקעה ובאשקלון וניסו לרצוח שתי חיילות בצומת אלונים פעלו גם הם על דעת עצמם; באותו אופן עלולים ""לפעול"" יהודים כדי לתת פורקן לרגשותיהם הנסערים, בביצוע פיגוע שתנועת ""כך"" לא יזמה או אישרה. הדעת נותנת כי התנועה הממוסדת [א2] תקפיד [/א2] להימנע מכל מהלך העלול לסכן את חוקיות קיומה.",BEFORE,BEFORE
22.1.3,22,1,3," רעיונותיו, מעשיו וסיסמאותיו [א1] זכו [/א1] לתהודה עצומה בין ערביי השטחים וישראל, והעיתונות הפלשתינית לא חדלה מלעסוק בו גם אחרי שהתקשורת הישראלית החליטה להתעלם ממנו. ב2791 היה כהנא הישראלי הראשון [א2] שרואיין [/א2] בעיתון מזרח-ירושלמי.",,BEFORE
133.12.20,133,12,20," קבוצות רבות [א1] נאבקות [/א1] ביניהן על השליטה בסחר הסמים והנשק ועל המכרזים הציבוריים הגדולים, שמזרימים לאזור אלפי מיליארדים של לירטות מקופת המדינה ומהשוק המערב אירופי. בין הנרצחים לא רק אנשי הפשע אלא רבים מאלה [א2] העומדים [/א2] בדרכו.",,VAGUE
54.3.19,54,3,19," בינתיים פג מינויו של סלוצקי כמנהל-בפועל, ושרון סירב להאריך את מינויו. במקומו מינה את סגנו, וילי קרף, שאף הוא [א1] מתמודד [/א1] במכרז, שתוצאותיו [א2] ייוודעו [/א2] ב-82 בחודש זה.",,BEFORE
45.11.14,45,11,14," המשטר הזה [א1] רוצה [/א1] לתת כמה שפחות ביטויים אופרטיווים להזדהות פורמלית עם סדאם חוסיין ועם המאבק נגד ישראל. אבל הוא מצוי במלכוד, כי מחד הוא [א2] תומך [/א2] באש""ף ובמאבק בישראל, אבל מאידך יש לו מגבלה חמורה מאד, משום שבפועל הוא מנסה לנהל מדיניות הפוכה, שנועדה שלא לשרוף את הגשרים עם ארה""ב ולא לחמם את הגבול עם ישראל.",AFTER,EQUAL
17.33.232,17,33,232," זה עשוי להשפיע גם על בריונים בניו-יורק או בפאריס. הבעיה המרכזית שמדינת ישראל עומדת בפניה קביעת עתידם המדיני של הפלשתינאים בשטחים [א1] המוחזקים [/א1] אין לפותרה באמצעות רדיפת ערבים בירושלים ובהתנקשויות ביהודים, שאינם [א2] רואים [/א2] בהמשך הכיבוש פתרון של קבע.",BEFORE,BEFORE
117.3.39,117,3,39," מי שחשב שההוראה ששיגר לבורסה יצאה במועד התאכזב, ואולי הפסיד כסף. מדוע הפסקות החשמל [א1] מובנות [/א1] מאליהן לחברת החשמל ולכן [א2] הופכות [/א2] לשגרה? מדוע לפחות אין הם מפרסמים התנצלות והסברים, באותו תקציב שבו הם משתמשים כדי ליצור תדמית ציבורית חיובית? איך זה שמדינה שבה יש מכשור מתקדם, הפסקות חשמל משבשות לעתים כה תכופות את העבודה? הפסקת מים בלתי מתוכננת עלולה להיות צרה צרורה, כשאתה ממהר לעבודה או סתם באמצע מקלחת.",BEFORE,BEFORE
48.7.78,48,7,78," הדרמה [א1] הגיעה [/א1] לשיאה בדקות הסיום. סל [א2] רדף [/א2] סל ובדקה ה-83 הורה לוח התוצאות על שוויון 18, 75 שניות לסיום היה להפועל יתרון 77 79, וכשנותרה שנייה לסיום נשרקה עבירה טכנית לזכות קרטר מרמת גן והוא הישווה בשתי זריקות עונשין.",,AFTER
71.0.2,71,0,2,"משרדי חברתו של הקבלן דוד שטרן, נשיא הכבוד של מרכז הקבלנים שעסקיו כשלו, נמכרו אתמול בבית-המשפט לחברת קפלן נעים ושות. חברה זו [א1] הפועלת [/א1] כסוכנות ביטוח [א2] מייצגת [/א2] בארץ את חברת הביטוח האיטלקית הנודעת גנרלי, שהיא מבעלי המניות של חברת הביטוח מגדל שבשליטת בנק לאומי.",EQUAL,EQUAL
116.2.2,116,2,2," מכבי, [א1] שניצח [/א1] גם במשחק הראשון בתל אביב 3 0, יתמודד בסיבוב השני עם פרטיזן בלגרד החזקה. בטורניר לקבוצות [א2] מחזיקות [/א2] גביע הודח הפועל בת ים, אחרי שנוצח בגומלין 0 3 בידי הקבוצה הבלגית גנאק רוזלסר.",NONE,VAGUE
101.8.79,101,8,79," המכבים ניצלו עד תום את תסמונת התמימות שממנה סובלת חולון במשחקיה הביתיים. קשרי מכבי, נימני, קלינגר, זוהר ושוהם שהחליף את מלמיליאן הפצוע, גילו עליונות בולטת במרכז השדה ולאחר החמצה של קלינגר בדקה העשירית עלו ליתרון (91): זוהר פרץ באין מפריע באגף הימני, שילח כדור למרכז הרחבה וקלינגר [א1] הצליח [/א1] במה שנכשל קודם ובבעיטה מ-8 מטרים [א2] קבע [/א2] 1 0.",EQUAL,EQUAL
31.12.168,31,12,168," גם הסדרי השכר הגיבו אמנם בפיגור מסוים על המיתון [א1] שהשתרר [/א1] במשק החל מ7891. הנתונים בלוח מראים את השינויים בשכר הממוצע למשרת שכיר בארבע וחצי השנים האחרונות במונחים ריאליים (באחוזים): בשירותים הציבוריים השכר לא זו בלבד שלא נשחק, אלא גדל בשנים האחרונות הרבה מעבר לגידול בפריון הכללי במשק (הפריון במגזר השירותים הצבוריים מחוסן מפני בדיקה וביקורת), ובימים אלה [א2] מנהלים [/א2] המעסיקים הציבוריים מאבק לבלימת גידול נוסף בשכר הריאלי במגזר זה ב0991 וב1991 (למעשה עד אפריל 2991).",,BEFORE
117.4.68,117,4,68," מדוע הפסקות החשמל מובנות מאליהן לחברת החשמל ולכן הופכות לשגרה? מדוע לפחות אין הם מפרסמים התנצלות והסברים, באותו תקציב שבו הם משתמשים כדי ליצור תדמית ציבורית חיובית? איך זה שמדינה שבה יש מכשור מתקדם, הפסקות חשמל [א1] משבשות [/א1] לעתים כה תכופות את העבודה? הפסקת מים בלתי מתוכננת עלולה להיות צרה צרורה, כשאתה ממהר לעבודה או סתם באמצע מקלחת. האם מים זורמים בבית שימוש או לשטיפת שיניים בכיור הם מותרות? מדוע מפסיקים מים ללא התראה מראש ובכתב? בקיץ האחרון, ב21 וב31 באוגוסט [א2] סגר [/א2] מישהו את הברז המרכזי לרחוב שלם בתל אביב, בשעה שבע וחצי בבוקר.",BEFORE,NONE
73.9.37,73,9,37," הוא הסביר כי במוצ""ש יטוס לחו""ל ואינו יכול להופיע בפני מארחיו בלי החלטות [א1] שיביאו [/א1] ליישום תוכניתו לעידוד השקעות הון. שוחט [א2] הבטיח [/א2] כי הוועדה תקבל החלטה בישיבתה הקרובה.",,AFTER
108.0.0,108,0,0,"הליגה הלאומית בכדורסל [א1] תצא [/א1] היום בתום המחזור ה-9 לפגרה של חודש, בגלל הכנות הנבחרת למיפגשים עם צרפת, ברית המועצות וצכיה בגביע אירופה לאומות. שני המחזורים שהיו בשבוע [א2] שעבר [/א2] וזה שיהיה הערב יכולים לתת אינדיקציה לגבי אופיה של הליגה, חוזקה וחלוקת הכוחות בה, אבל עדיין אין לקבוע מסמרות אלא רק הערכות.",NONE,AFTER
31.24.187,31,24,187," במדינה שבה יש כבר עתה מאות רופאים עודפים, והעומדת לקלוט אלפי רופאים חדשים, [א1] מתעקש [/א1] האיגוד המקצועי להגן על שכרם של עמיתיו הבכירים, המשתכרים פי ארבעה וחמישה מן השכר הממוצע במשק (10000 שקלים בחודש ויותר), ואף להוסיף עליו. התוצאה הבלתי [א2] נמנעת [/א2] תהיה, שמוסדות הרפואה ייזהרו ויישמרו מקליטת רופאים חדשים מקרב העולים.",,BEFORE
31.0.1,31,0,1,באמצע שנות השמונים [א1] ציפו [/א1] רבים כי הבשורה [א2] תצא [/א2] מניו זילנד הרחוקה. בשנת 4891 עלתה שם לשלטון מפלגת העבודה וחוללה מהפך בלתי צפוי.,,BEFORE
22.25.116,22,25,116," במזרח ירושלים [א1] הבינו [/א1] זאת היטב עם שחרורו המהיר יחסית של פייסל חוסייני מהמעצר, אחרי שאין-ספור הודעות רשמיות ישראליות האשימו אותו באחריות ישירה לאירועי הדמים בהר-הבית. ארצות הברית, הזקוקה לקואליציה הערבית נגד עיראק, אינה יכולה להרשות שערבים תחת שלטון ישראל [א2] ייפגעו [/א2] עתה.",,BEFORE
27.100.749,27,100,749, החשדות בדבר מזימת-טיוח פחתו. הם [א1] שבו [/א1] [א2] והתעוררו [/א2] מחדש כאשר הסתבר כי פרקליטות המחוז החליטה שאין בידיה די ראיות כדי להוכיח את אשמתם של שני החשודים.,EQUAL,EQUAL
79.1.1,79,1,1," הסכמה על כך [א1] הושגה [/א1] בתום סדרת פגישות בין מנכ""ל משרד התיירות, אברהם רוזנטל, לגורמי תיירות ותעופה בבודפשט. מדין-וחשבון [א2] שהגיע [/א2] אתמול לירושלים עולה כי בתום פגישה בין רוזנטל לבין מנכ""ל חברת התעופה הלאומית של הונגריה, מאלב, סוכם כי מה03 בנובמבר עד ה7 בדצמבר תבקר בישראל משלחת של 04 עיתונאי תיירות מהונגריה.",,BEFORE
122.13.213,122,13,213," במה מתבטא ה""המשך"", כלומר, מה הם ה""תנאים הניתנים לחוסכים ותיקים בלבד"" בתוכניות ההמשך? בהודעת הבנק מדובר בלשון רבים, אבל למעשה יש רק תנאי משופר אחד: כל המועדים [א1] מוקדמים [/א1] בשנה אחת. לדוגמה, אם בתוכנית רגילה יכול החוסך לצאת מן התוכנית כעבור שנתיים, כאשר הבנק משלם לו 59% מן הריבית וההצמדה שנצברו בתכנית ""המשך"" הוא רשאי לצאת עם נזק כנ""ל כבר אחרי שנה אחת; אם בתוכנית הרגילה יקבל החוסך ריבית שנתית בשיעור של אחוז שלם (ולא חצי אחוז, כפי שהבינה החוסכת בטעות) לאחר [א2] שיתמיד [/א2] בחיסכון שלוש שנים חוסך בתוכנית המשך יתעשר באחוז אחד לשנה כבר אחרי שנתיים.",,VAGUE
27.96.709,27,96,709," נוצר רושם שהרשויות הנוגעות בדבר [א1] מתחמקות [/א1] מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, ייחל לרגע שתיפסק האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו חורשים את חלקת אדמתם. הרושם הזה [א2] התחזק [/א2] כשהתברר שמכתב ששיגר עו""ד דרוויש נאסר, פרקליטה של משפחת ההרוג, ללשכת שר המשטרה דאז, חיים בר-לב, לא טופל כלל, ושפניות של ח""כ דדי צוקר ושל אדי קאופמן (מעבידו של מובארק) לא נענו אף הן.",BEFORE,VAGUE
133.20.74,133,20,74," החוק המגן על האזרח מגן למעשה על הפושעים של הדרום. רבים מהם [א1] חוזרים [/א1] הביתה בתום תקופת מעצר-לפני-משפט, מפני שבתי המשפט עמוסים וההליכים איטיים; אחרים מרצים תקופת-מאסר מקוצרת על התנהגות טובה; ויש שאינם חוזרים מהחופשה בכלא, [א2] שמעניק [/א2] להם החוק החדש.",,AFTER
101.8.29,101,8,29," המכבים [א1] ניצלו [/א1] עד תום את תסמונת התמימות שממנה סובלת חולון במשחקיה הביתיים. קשרי מכבי, נימני, קלינגר, זוהר ושוהם שהחליף את מלמיליאן הפצוע, גילו עליונות בולטת במרכז השדה ולאחר החמצה של קלינגר בדקה העשירית [א2] עלו [/א2] ליתרון (91): זוהר פרץ באין מפריע באגף הימני, שילח כדור למרכז הרחבה וקלינגר הצליח במה שנכשל קודם ובבעיטה מ-8 מטרים קבע 1 0.",EQUAL,EQUAL
138.9.48,138,9,48," על אלה [א1] נוספו [/א1] גם פשיטות-רגל רבות, שהיו כרוכות בפיטורי עובדים. בהנהגת המפלגה השמרנית [א2] פרץ [/א2] משבר, עקב התנגדותה של ראש הממשלה להנהגת מטבע אחיד בקהילייה האירופית.",,VAGUE
17.7.88,17,7,88," עוד בטרם הלוויה [א1] אמר [/א1] אחד מראשי התנועה, טירן פולק: ""זה לא יעבור בשקט, ואסור שזה יעבור בשקט. אני לא יודע מה יקרה, אבל ברור שיהיו פעולות של יחידים נגד ערבים, ושערבים [א2] ישלמו [/א2] על-כך"".",BEFORE,BEFORE
109.27.62,109,27,62, המשחק התעכב ב-51 דקות בגלל אלימות קהל אוהדים שנותר מחוץ למגרש. [א1] נמסר [/א1] כי שלושה אנשים [א2] הועברו [/א2] לבית החולים ו-01 אחרים נפגעו בצורה קלה.,AFTER,AFTER
27.24.140,27,24,140," הוא כתב [א1] ודיבר [/א1] על מעורבות הבורא במהלך העניינים הארצי. המעשה [א2] הקובע [/א2] הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה.",VAGUE,NONE
63.9.64,63,9,64," פרוף יהושע בן-אריה [א1] קבע [/א1] כי בארץ-ישראל, בין שהיה מדובר ביהודים או זרים, אנשי היישוב החדש או היישוב הישן, היוזמות העסקיות תמיד היו משולבות באידיאלים אלה או אחרים. פרוף ישראל קולת טען כי ד""ר ארתור רופין, [א2] שעמד [/א2] בראש המשרד הארצישראלי, הראה את הדרך לשילוב בין יוזמה פרטית לציבורית.",AFTER,AFTER
57.3.49,57,3,49," דינה רצבסקי, מנהלת אגף תוכניות ארציות ומחוזיות במשרד הפנים, ציינה שהוראות אלו, אשר תבואנה במקום ההוראות שאושרו ב-6791, תשפרנה את התכנון המוקדם של הדרכים [א1] ותזרזנה [/א1] את הליכי הדיון וההחלטה במוסדות התכנון בכל הנוגע לסלילת כבישים חדשים. רצבסקי הדגישה, כי תוכנית מיתאר ארצית לדרכים היא בעלת חשיבות מיוחדת בארץ קטנה עם נופים ושמורות טבע ייחודיים ומגוונים, אתרים היסטוריים, אתרים [א2] מקודשים [/א2] ועוד.",AFTER,AFTER
27.37.295,27,37,295," כהנא פנה למגזרים היותר נידחים של החברה הישראלית כדי לשאוב מתוכם את כוחו הפוליטי. בכך [א1] הלך [/א1] במסלול שנוסה במדינות אחרות: מנהיגים בעלי תפיסת עולם והתנהגות טוטליטריות נשענים על כמיהתה של אוכלוסיית השוליים להיות שותפת לפעילות קיבוצית [א2] הקורעת [/א2] בפניה פתח לעלייה במעמד החברתי, ועל הפחת התלהבות מלאכותית בעזרת תעמולה מטרפת.",VAGUE,NONE
31.2.60,31,2,60," במקום להגביר את מעורבות הממשלה במשק, להגדיל את הריכוז ולחזק את הפיקוח על הפעילות הכלכלית, היא הנהיגה ליברליזציה מרחיקת-לכת: הוחלה רפורמה נדיבה במערכת המיסוי, צומצמו או [א1] בוטלו [/א1] ההגנות על התעשייה, נמכרו חברות ממשלתיות, חוסלו מערכות סבסוד וניתן חופש פעולה מונטרי לבנק המרכזי. שוחרי השוק החופשי ותומכי ההתערבות הממשלתית גם יחד [א2] התבוננו [/א2] בהשתאות אל הנעשה בארץ הקיווי: האם תגשים דווקא מפלגה סוציאל-דמוקרטית את חזונו של מילטון פרידמן? בחודש שעבר, כתום קרוב לשש שנות שלטון, בעטו בוחרי ניו-זילנד במפלגת העבודה, והחזירו לשלטון את המפלגה השמרנית.",,BEFORE
108.29.89,108,29,89," אם ננצח באחד משלושת המשחקים הבאים נגד הפועל תל אביב, מכבי תל אביב והפועל גליל עליון זה יהיה הישג אדיר, [א1] שיתן [/א1] לנו דחיפה קדימה"". מיקי סבור שהעייפות לא [א2] תכריע [/א2] את קבוצתו, כפי שכולם מנבאים, בגלל גילם המתבגר של רוב שחקניה.",VAGUE,VAGUE
70.3.17,70,3,17," זהו הדיווח השני, בשבוע האחרון של כתב אמריקאי מישראל, האומר כי ישראל מודאגת מהיעדר תיכנון משותף בין ואשינגטון לירושלים בדבר אפשרות [א1] שידרש [/א1] תיאום בין שתי המדינות, אם יפרוץ עימות צבאי במפרץ. כתב העיתון מדווח, מפי פקידים בממשלת ישראל, כי אין כרגע מנגנון של תקשורת ותיאום משותף במישור הצבאי, וכי ""צריך למסד מנגנון כלשהו של תקשורת בין פקידים בכירים משני הצדדים, אשר [א2] ישמש [/א2] במקרה של משבר"".",,VAGUE
133.20.57,133,20,57," החוק [א1] המגן [/א1] על האזרח מגן למעשה על הפושעים של הדרום. רבים מהם חוזרים הביתה בתום תקופת מעצר-לפני-משפט, מפני שבתי המשפט עמוסים וההליכים איטיים; אחרים מרצים תקופת-מאסר [א2] מקוצרת [/א2] על התנהגות טובה; ויש שאינם חוזרים מהחופשה בכלא, שמעניק להם החוק החדש.",,BEFORE
26.12.51,26,12,51," כך למשל, תוכנית אפוסטרוף האחרונה שעניינה היה ספרים [א1] שחושפים [/א1] פגיעות נפשיות ופיסיות. ספרים [א2] שנכתבים [/א2] במתכונת של וידויים אישיים, אינטימיים.",,AFTER
131.35.89,131,35,89,"67 ושר המשטרה נאחז בהוראות הפתיחה באש הישנות והטובות, כבקש אחרון בפני מתקפה של מעשי לינץ, בהם תאבד המשטרה את שארית אחיזתה באכיפת החוק. הכל [א1] מעיד [/א1] כי מדבר אחד [א2] ממשיך [/א2] הימין לפחד, ומשום כך אינו יכול לקבל החלטות.",AFTER,AFTER
27.43.333,27,43,333," לקראת הבחירות של נובמבר 8891, כאשר סקרי דעת הקהל ניבאו לו הצלחה של שלושה עד שבעה מנדטים, האמינו מעריציו כי יד אלוהים [א1] מפלסת [/א1] את מצעדו אל כס שר הביטחון. הם היו משוכנעים שתוצאות הבחירות יחייבו את שיתופה של ""כך"" בממשלה, וכי כהנא יהיה בעמדת מיקוח שתאפשר לו לקבוע מדיניות חדשה לחלוטין כלפי הערבים (בישראל ובשטחים; כהנא ואנשיו לא [א2] עשו [/א2] הבחנה ביניהם), היינו: לבצע את רעיון הטרנספר.",VAGUE,VAGUE
54.16.71,54,16,71," [א1] לוחצים [/א1] על שרון למנות את חבר מרכז הליכוד, אילן חדד, כמנכ""ל חברת ""ערים"" במקום שלמה עין-מור שהודח. סגן השר יגאל ביבי מהמפד""ל אינו [א2] מצליח [/א2] לפי שעה לקבל סמכויות מראש הממשלה.",,VAGUE
15.30.125,15,30,125," בכפר בלעא בנפת טול כרם תקפו שלושה רעולי פנים בסכינים רופא מקומי ד""ר עפיף ברברח, בן 03, שאושפז במצב קשה בבית החולים אל איתיחאד בשכם. מקורות צבאיים מסרו כי ביום שישי [א1] הושלך [/א1] בקבוק תבערה לעבר כוח משמר הגבול ברחבת כנסיית המולד בבית לחם, אך הוא [א2] התנפץ [/א2] מבלי להתלקח ומבלי לגרום לנזק או לנפגעים.",BEFORE,BEFORE
133.38.155,133,38,155," כספים הוזרמו לא רק מרומא ומבריסל, אלא גם ישירות ממדינות אירופה ומארה""ב. רק כפרים ספורים [א1] הקימו [/א1] את הריסותיהם [א2] ובנו [/א2] תשתית כלכלית לפי התוכניות.",,BEFORE
11.107.323,11,107,323," אבל סדאם חוסיין היה מתת-שמים לכל המומחים לפיקוח רב-צדדי על הנשק, הטוענים זה שנים שיש להפסיק את הזרמתו של נשק מתוחכם לדיקטטורים רברבנים בעולם השלישי. מדובר בקומץ אנשים [א1] שניסו [/א1] למשוך אליהם כספי מענקים בעת שהעולם [א2] המטיר [/א2] דולרים עלאסטרטגיה גרעינית ופיקוח רב-צדדי על הנשק.",AFTER,AFTER
2.1.11,2,1,11," למרות שחלפו מאז 24 שנה, ולמרות שאירועי ימים אלה אולי [א1] מאפילים [/א1] על כל דבר אחר, אני מרגיש חובה בשמם של החללים, הפצועים ולוחמי הקרב הזה, כאחד שהיה שם, להתייחס למאמר. קטעי המאמר העוסקים בקרב עצמו, ושרק אליהם אתייחס, מאופיינים בחוסר היגיון ובסילוף עובדות, [א2] ומעידים [/א2] על הכותב כי הוא משולל הבנה טקטית מינימלית וניסיון קרבי משמעותי.",,VAGUE
