id,document_number,window_number,pair_number,text,hadar,shir
11.14.49,11,14,49, עצה מספר 1: [א1] הצטרפו [/א1] לגופים. כמעט אף אחד משבעה מיליארדי הדולרים שקרנות אמריקאיות [א2] מחלקות [/א2] מדי שנה אינו מיועד ליחידים.,AFTER,AFTER
3.6.97,3,6,97," אני רוצה שהילד שלי [א1] יסתכל [/א1] בעיניים של הילד הפגוע ויגיד לו: ""אתה לא לבדך בירושלים, כי גם אנחנו הגרים בנווה-מונסון, אתך בלב איתן ביחד"". אני מוכן להעיד כי גם אבי ז""ל, שלקח אותי באוטובוס לירושלים בשנת תרצ""ח כאשר הערבים ירו על כביש באב אל-ואד, [א2] אמר [/א2] לי: ""אלי! אם תשמע יריות תתכופף, אבל אל תפחד"".",AFTER,AFTER
99.66.57,99,66,57, חסר לנו כוח אדם. יש ענפים [א1] שהכנסנו [/א1] בהם מערכת מיחשוב [א2] וקלטנו [/א2] פקידות לעבודה להפעלת המחשבים.,BEFORE,BEFORE
73.7.19,73,7,19," נציגי התמ""ס, המנכ""ל צבי קורן ומנהל מרכז ההשקעות משה טרי, [א1] טילפנו [/א1] אל השר נסים ומסרו לו על החלטתו של שוחט. נסים [א2] טילפן [/א2] אל שוחט ודחק בו לקבל החלטה ללא דיחוי.",BEFORE,BEFORE
101.9.91,101,9,91," קשרי מכבי, נימני, קלינגר, זוהר ושוהם שהחליף את מלמיליאן הפצוע, גילו עליונות בולטת במרכז השדה ולאחר החמצה של קלינגר בדקה העשירית [א1] עלו [/א1] ליתרון (91): זוהר פרץ באין מפריע באגף הימני, שילח כדור למרכז הרחבה וקלינגר הצליח במה שנכשל קודם ובבעיטה מ-8 מטרים קבע 1 0. דקה לאחר השער [א2] שספגו [/א2] נותרו החולונים עם עשרה שחקנים, פעם רביעית בעונה זו, כשהמורחק התורן הוא אילן חכים שבעט ללא כדור באלי דריקס וראה את כרטיסו האדום של שיינר.",BEFORE,BEFORE
27.25.218,27,25,218," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת [א1] ובאה [/א1] על ארץ ישראל; העם מכיר בחטאו, חוזר בתשובה [א2] וזוכה [/א2] לגאולה שלמה.",BEFORE,BEFORE
3.0.28,3,0,28,"הידיעה שפורסמה תחת הכותרת: ""הורים בבית הספר בנווה-מונוסון נגד טיול לירושלים; טוענים: הפגנה פוליטית""; (""הארץ"", 0192), הטרידה אותי מאוד. נילי מנדלר, שמסרה את הידיעה מפי הורים (אין [א1] יודעים [/א1] אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, [א2] טען [/א2] כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"".",VAGUE,AFTER
115.7.33,115,7,33," בית""ר נתניה ניצח 2 0 את מכבי עכו [א1] ועלה [/א1] מן המקום העשירי לשישי. הפועל חיפה [א2] הרשים [/א2] בהשיגו תיקו 2 2 אחרי שפיגר 0 2 נגד שמשון.",VAGUE,VAGUE
17.23.168,17,23,168," זוהי הסכנה, ועל הממשלה לעשות מאמץ עילאי כדי למנוע אותה. שמא [א1] למדו [/א1] יובל נאמן וגאולה כהן לקח מהעובדה שאנשי ""כך"" [א2] סילקו [/א2] אותם מהלוויה? עיניהם, ועיני כל האחרים שראו במאיר כהנא ""פטריוט"" יהודי כי הטיף לשנוא את כל הערבים צריכות עתה להיפקח.",AFTER,AFTER
59.2.24,59,2,24," יתר על כן, ל""הארץ"" נודע כי במסגרת אימוץ המדיניות החדשה הורה יו""ר מכון התקנים, צבי אלון, למנכ""ל המכון, אלי הדר, לדווח לו על כל ניסיון מצד אחת מוועדות התקינה לעשות שימוש בתקינה כבמחסום להגנה על התוצרת המקומית. השינויים בכללים [א1] נעשו [/א1] במסגרת פעולות שונות [א2] שנוקט [/א2] מכון התקנים לצורך התאמת התקינה הישראלית לתקינה האירופית, לקראת איחודה הכלכלי של אירופה ב2991.",AFTER,AFTER
107.9.36,107,9,36," הקבוצה [א1] הגיעה [/א1] לגליל רק ב-5 בבוקר, לאחר שהתעקבה למתן עדויות במשטרה. לטענת אנשי הגליל [א2] נופחה [/א2] הפרשה.",AFTER,AFTER
89.9.56,89,9,56," לאחר סדרת חיפושים בדירות שבהן התגורר א-נוסייר, ממשיכים החוקרים להאמין שפעל לבדו. במסיבת עיתונאים שלשום אמר הקצין [א1] הממונה [/א1] על החקירה, גוזף בורלי, כי ייתכן שהמניע לרצח לא [א2] יתברר [/א2] לעולם.",BEFORE,BEFORE
27.26.225,27,26,225," כהנא חזה את אחרית הימים כאפשרות ממשית [א1] קרבה [/א1] והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת ובאה על ארץ ישראל; העם מכיר בחטאו, חוזר בתשובה וזוכה לגאולה שלמה. למרות שהתבטא, מדי פעם כי הוא עלול להיות מטרה להתנקשות, ספק אם העלה בחזונותיו תמונה שבה הוא [א2] נרצח [/א2] בלב מנהטן.",VAGUE,VAGUE
11.29.85,11,29,85," בספר ""צדקה מתחילה מבית"" התלוננה תרזה אודנדל על מחזוריות הפילנטרופיה. חלק נכבד מתרומותיהן של קרנות (ושל חברות ואנשים עשירים) מגיע לבסוף לנקודת ההתחלה שלהן: לדרגים העליונים של החברה, למוזיאונים, לאולמות קונצרטים ולתיאטראות קהילתיים, שסוג האנשים היכול להרשות לעצמו לתרום תרומות צדקה הוא [א1] המנהל [/א1] אותם [א2] ופוקד [/א2] אותם.",EQUAL,EQUAL
27.81.596,27,81,596," לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום תוקן הושמטה ממנו הפסקה שהזכירה את מותו של מובארק ונקבע כי היריות [א1] שירו [/א1] השניים לא גרמו לסיכון חיי אדם. כן הושמט סעיף [א2] שהאשים [/א2] את השניים באי-דיווח על התקרית.",BEFORE,BEFORE
27.108.780,27,108,780," מותו של אדם תמים התגמד לדיון בבית דין משמעתי של המשטרה על חריגה מהוראות פתיחה באש. מה שנראה לכאורה כרצח בכוונה תחילה (לפי עדויות בני משפחתו), [א1] לבש [/א1] צורת המלצה להגשת גיליון אישום על הריגה, [א2] שקיבלה [/א2] דמות של העמדה לדין על שתי עבירות משמעתיות, שהפכה לגיליון אישום מתוקן שבו אין זכר לעובדת המוות.",BEFORE,BEFORE
3.0.13,3,0,13,"הידיעה שפורסמה תחת הכותרת: ""הורים בבית הספר בנווה-מונוסון נגד טיול לירושלים; טוענים: הפגנה פוליטית""; (""הארץ"", 0192), [א1] הטרידה [/א1] אותי מאוד. נילי מנדלר, שמסרה את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, [א2] שהחזיר [/א2] למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"".",AFTER,AFTER
15.66.370,15,66,370," מצה""ל נמסר כי ממצאי תחקיר ראשוני לא העלו דבר וכי היום [א1] יתבצע [/א1] תחקיר מקיף. שלושה בקבוקי תבערה [א2] הושלכו [/א2] אמש לעבר מפקדת כוחות צה""ל ברצועה, הממוקמת בעיר עזה.",AFTER,AFTER
69.8.63,69,8,63," ליום העיון, [א1] שעסק [/א1] בתוכנית הכלכלית, הצליח המי""ל להביא כ753 איש, מה שמלמד על ההתעניינות בנושא וברשימת המרצים המכובדת. קפכות, מנכ""ל רשות החברות הממשלתיות, שלח השבוע ל, יו""ר דירקטוריון כי""ל, תזכורת [א2] הנוגעת [/א2] למכירת השליטה בחברה.",AFTER,AFTER
115.29.83,115,29,83," [א1] שפט [/א1] אריה וולף, 1,000 צופים, ביבנה. לב קפספבינמחצית ראשונה חלשה מאוד ובשניה שיפור ביכולת השמשונים [א2] שהתבטא [/א2] בשני שערים.",VAGUE,VAGUE
13.26.92,13,26,92," אני סבור שהם נהנים מהזדהות מעמדית אמיתית. לא תובעים לדין שר או ממונה על המשטרה, משום שהוא שייך לחוג של אנשים שאינו [א1] רוצה [/א1] [א2] שיכבסו [/א2] את הכביסה המלוכלכת"".",BEFORE,BEFORE
101.7.20,101,7,20," הם ודאי יודעים, כמו שחקני מכבי ומאמנם, כי לא כל שבוע [א1] פוגשים [/א1] בסנטה קלאוס, בתחפושת מאמן כדורגל וחניכיו המחלקים מתנות לכל דיכפין במגרשם פולט הנקודות. המכבים [א2] ניצלו [/א2] עד תום את תסמונת התמימות שממנה סובלת חולון במשחקיה הביתיים.",VAGUE,VAGUE
101.4.2,101,4,2," [א1] שפט [/א1] יעקב שיינר, 3,000 צופים, בחולון. כן, מכבי תל אביב ניצח את צפרירים 2 1, אבל תשאלו את האוהדים בצהוב [א2] שיצאו [/א2] ביום שישי מהמגרש בחולון, הם לא אהבו את מה שראו.",BEFORE,BEFORE
117.20.133,117,20,133," המודעה, [א1] המשמחת [/א1] בהחלט, מנתה את כל החברות לאספקת גז ביתי שהצטרפו להסדר. [א2] כשניסינו [/א2] לתומנו את ההצעה, התברר שהמודעה אינה מדויקת.",BEFORE,BEFORE
55.0.2,55,0,2,"ראש עיריית תל-אביב, שלמה להט, [א1] עומד [/א1] על כך שלשכת המהנדסים תפנה את הבית המשמש כיום כמשכנה בתל-אביב ""בית המהנדס"" ברחוב דיזנגוף בתל-אביב, וזאת בטענה שהקרקע עליו [א2] עומד [/א2] הבית היא קרקע עירונית וכי ההסכם לפיו החכירה העירייה את המגרש שעליו הוקם הבית פג עוד לפני שמונה שנים. על פי להט, בכוונת העירייה להקים במקום גן ציבורי.",AFTER,AFTER
27.47.368,27,47,368," אנשיה שבו וצצו רק על תקן של [א1] מלבי [/א1] יצרים (יעילים, יש לומר) בלוויות, בהפגנות ובאזכרות בעקבות מעשי רצח ערביים ביהודים. אהוד שפרינצק [א2] כתב [/א2] על ""כך"" שהתפתחה בה תרבות של כת.",VAGUE,VAGUE
27.65.414,27,65,414, הוא [א1] קרא [/א1] דרור ליצרי הנקמה הכי כמוסים. רק קומץ קטן מתומכיו [א2] קרא [/א2] את ספריו.,BEFORE,AFTER
27.25.185,27,25,185," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא [א1] יחזרו [/א1] בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת ובאה על ארץ ישראל; העם מכיר בחטאו, חוזר בתשובה [א2] וזוכה [/א2] לגאולה שלמה.",VAGUE,VAGUE
69.22.151,69,22,151," מעובדי מדינה העובדים 5 ימים בשבוע ינוכו 3 ימי-עבודה, וממי שעובדים 6 ימים בשבוע ינוכו 4 ימים. לאלה [א1] שניסו [/א1] להתחכם וביקשו כי במקום ניכוי ימי היעדרות [א2] ינכו [/א2] ימים מחופשתם השנתית, הבהיר דנון כי אין להמיר ימי חופשה בימי היעדרות.",BEFORE,BEFORE
11.18.54,11,18,54," משום כך, ראשית כל עליך לחשוב על קבלת תפקיד חשוב באחד ממאות הגופים הללו. אז תוכל לתור אחר כסף באורח עצמאי פחות או יותר, אפילו לייסד במשך הזמן מכון משלך במסגרת המכון נותן החסות, למרות [א1] שנותן [/א1] החסות שלך [א2] ירצה [/א2] אחוז שמן מהמענק כדי לכסות ""הוצאות קבועות"".",BEFORE,BEFORE
55.4.68,55,4,68," נציג המהנדסים טען בבוררות, כי העירייה נמנעה מלפעול נגד ארגונים ומוסדות אחרים, [א1] הממוקמים [/א1] במבנים שהוקמו על קרקע עירונית, אשר חוזה החכירה שלהם עם העירייה פג כמו ""מצודת זאב"", ""בית המורה"" ועוד. לטענת המהנדסים מתכחש כיום ראש העירייה להבטחתו זו וכן להתחייבות שנתן, לדבריהם, בשעתו, בבית משפט [א2] שדן [/א2] בעניין דומה הקשור עם מכון התקנים.",BEFORE,BEFORE
101.8.57,101,8,57," המכבים ניצלו עד תום את תסמונת התמימות שממנה סובלת חולון במשחקיה הביתיים. קשרי מכבי, נימני, קלינגר, זוהר ושוהם שהחליף את מלמיליאן הפצוע, [א1] גילו [/א1] עליונות בולטת במרכז השדה ולאחר החמצה של קלינגר בדקה העשירית עלו ליתרון (91): זוהר פרץ באין מפריע באגף הימני, שילח כדור למרכז הרחבה וקלינגר [א2] הצליח [/א2] במה שנכשל קודם ובבעיטה מ-8 מטרים קבע 1 0.",BEFORE,BEFORE
17.5.66,17,5,66," האש הזאת תוסיף ללחוש, גם אם הלהבה של יום קבורתו של מאיר כהנא תדעך במקצת. אם בעקבות הפיגועים בבקעה, באשקלון ובצומת אלונים היה מקום להעלות את הסברה כי האינתיפאדה נכנסת לשלב חדש והיא מתחילה להרחיב את מסגרת ההתמרדות בשלטון הכיבוש למלחמה בעם היהודי, ייתכן כי זה [א1] שרצח [/א1] את מאיר כהנא [א2] עומד [/א2] לגרור את העם היהודי להרים את הכפפה שנזרקה לעברו מהצד הערבי-פלשתיני.",BEFORE,BEFORE
13.26.91,13,26,91," אני סבור שהם נהנים מהזדהות מעמדית אמיתית. לא [א1] תובעים [/א1] לדין שר או ממונה על המשטרה, משום שהוא שייך לחוג של אנשים שאינו רוצה [א2] שיכבסו [/א2] את הכביסה המלוכלכת"".",VAGUE,VAGUE
27.96.725,27,96,725," נוצר רושם שהרשויות הנוגעות בדבר מתחמקות מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, ייחל לרגע שתיפסק האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), [א1] נהרג [/א1] על מפתן ביתו כשהוא ובני משפחתו חורשים את חלקת אדמתם. הרושם הזה התחזק [א2] כשהתברר [/א2] שמכתב ששיגר עו""ד דרוויש נאסר, פרקליטה של משפחת ההרוג, ללשכת שר המשטרה דאז, חיים בר-לב, לא טופל כלל, ושפניות של ח""כ דדי צוקר ושל אדי קאופמן (מעבידו של מובארק) לא נענו אף הן.",BEFORE,BEFORE
27.77.494,27,77,494, גם בגיליון האישום המקורי לא [א1] נאמר [/א1] במפורש שכתוצאה מהיריות של השניים נהרג סאלם איסמעיל מובארק. הוזכר רק שהם [א2] השתמשו [/א2] באש חיה ושאדם נהרג.,AFTER,AFTER
109.2.4,109,2,4, תחילה היה זה איאן ראש [א1] שהבקיע [/א1] בדקה ה-5 מסירה של ריי האוטון. בדקה ה-9 [א2] הכשיל [/א2] ברחבה בלם נוריץ ריצארד הארווי את סטיב ניקול.,BEFORE,BEFORE
45.17.69,45,17,69," אם מדובר עדיין בבודדים, מצבו של המלך איננו חמור, אבל ייתכן שאנשי הגיהאד האיסלמי, שיזמו את הפעולה, ביקשו להכות את המשטר ע""י בחירת חברי חוליה [א1] הנמנים [/א1] על הגוף הנאמן ביותר למלך. ניתן ללמוד מכך שלחוסיין אין תשובה לתהליכים הפנימיים [א2] המתרחשים [/א2] בארצו.",AFTER,AFTER
27.44.340,27,44,340," הם היו [א1] משוכנעים [/א1] שתוצאות הבחירות יחייבו את שיתופה של ""כך"" בממשלה, וכי כהנא יהיה בעמדת מיקוח שתאפשר לו לקבוע מדיניות חדשה לחלוטין כלפי הערבים (בישראל ובשטחים; כהנא ואנשיו לא עשו הבחנה ביניהם), היינו: לבצע את רעיון הטרנספר. החלטת בג""ץ [א2] שאישרה [/א2] את פסילת רשימתו של כהנא שמה קץ לחלום, והמיטה מהלומה אנושה על ""כך"".",BEFORE,BEFORE
69.5.23,69,5,23," בהמשך אמר כי עסקת החבילה שעשתה הממשלה עם ההסתדרות בשנים הקודמות היתה מעטפה יפה על-מנת שההסתדרות [א1] תקבל [/א1] פחות. ל, יו""ר המושב בו [א2] הירצו [/א2] קיסר, ושר האוצר, אמר קיסר: ""מר אורי, או החבר אורי, אם היית חבר בהסתדרות הייתי מקבל ממך מס אחיד גבוה.",BEFORE,BEFORE
13.21.74,13,21,74," אין פלא שפרשת בוסקה [א1] הזכירה [/א1] גם את פרשיות פאפון וטובייה. במסיבת עיתונאים [א2] שנערכה [/א2] ב81 באוקטובר השנה בפאריס דיבר נשיא הליגה לזכויות האדם, עו""ד איב זפה, על ""חוסר הרצון הפוליטי להביא לידי בירור את שלוש הפרשיות של בוסקה, פאפון וטובייה"".",BEFORE,BEFORE
107.12.55,107,12,55, עוזר המאמן של הגליל אילן קובלסקי אומר שקידר מעד ונחבט במדרגות. קידר שסובל מפגיעה בלסת [א1] התקשה [/א1] לאכול [א2] והתבקש [/א2] לנוח שלושה ימים.,BEFORE,BEFORE
7.12.19,7,12,19," כאן אין [א1] אוהבים [/א1] ביותר את הרעיון של מלחמה במפרץ הפרסי. יום אחד בשבוע [א2] שעבר [/א2] מרח העיתון המקומי ""דה מוין רגיסטר"" כותרת ענקית לרוחב מלוא העמוד הראשון של מוספו היומי.",BEFORE,BEFORE
89.19.124,89,19,124," הפתקים הכתובים ערבית שנמצאו בארנקו, לצד מודעות בעיתונים על הופעות כהנא בניו-יורק, [א1] תורגמו [/א1] על-ידי החוקרים, ונמסר כי הם היו בעלי אופי אישי. אתמול [א2] נמסר [/א2] כי החשוד פוטר מעבודתו בעיריית ניו-יורק, שבה שימש כטכנאי חימום וקירור בבית המשפט הפלילי במנהטן.",BEFORE,BEFORE
13.16.65,13,16,65," בית משפט בליון [א1] דן [/א1] אותו למוות שלא בפניו. בשנת 1972 גילה תחקיר עיתונאי שבנובמבר 1971 [א2] העניק [/א2] לו הנשיא זורז פומפידו חנינה, וכי במשך כל השנים נהנה הפושע מחסות ראשי הכנסייה הקתולית בצרפת ובאיטליה.",BEFORE,BEFORE
11.11.48,11,11,48," למרות שמענקי קרן מקארתור נועדו לשחרר את המוכשרים מנטל ההשתכרות למחייתם, כמה מענקים מגיעים תמיד לאנשים שאינם בדיוק [א1] נאבקים [/א1] כדי לזכות בהכרה ובחופש יצירה (הדוגמה העיקרית של השנה היא סוזן זונטג). אם בכל זאת אתם [א2] רוצים [/א2] סבסוד למחשבותיכם ולמעשיכם, עליכם להשיג אותו בדרך המיושנת: לפנות לקרן, ולשכנע אנשים בעלי כסף שאתם זכאים לחלק ממנו.",BEFORE,BEFORE
89.5.25,89,5,25," אשתו האמריקאית, קארן, [א1] יושבת [/א1] בחדרו לבושה בגלימה מוסלמית מסורתית סגולה ורעלה. סניגורו של הנאשם, מייקל וורן, האשים אתמול את המשטרה [א2] שהמשיכה [/א2] לחקור את הנאשם בליל שלישי במשך שלוש שעות, למרות שקיבלה הוראה משפטית מפורשת שלא לעשות זאת.",VAGUE,BEFORE
27.80.569,27,80,569," הן ביקשו לתחום את המשפט למסגרתו המשמעתית, והזכירו לשופטים כי פרקליט מחוז ירושלים קבע שאי-אפשר להעמיד את שני הנאשמים לדין פלילי על הריגה, משום שאין יכולת להוכיח כי היריות המיוחסות להם הן שהרגו את מובארק. לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום [א1] תוקן [/א1] הושמטה ממנו הפסקה [א2] שהזכירה [/א2] את מותו של מובארק ונקבע כי היריות שירו השניים לא גרמו לסיכון חיי אדם.",AFTER,AFTER
109.5.7,109,5,7," ראש [א1] הבקיע [/א1] שער שני במשחק (11 שלו העונה) בדקה ה-93. במהשך [א2] הבקיע [/א2] פיטר בירדסלי את השער הרביעי, גם הוא ממסירה של האוטון.",BEFORE,BEFORE
81.1.15,81,1,15," ועד עובדי ממ""ן שיגר בימים אלה מכתב למנכ""ל רשות החברות הממשלתיות, זאב רפואה, שבו הוא טוען שההחלטה למכור נתח זה ממניות ממ""ן לגורמים פרטיים, [א1] מהווה [/א1] שינוי בעמדת החברה ופגיעה באינטרסים של העובדים, ""שהם חלק מהמלאי העסקי של החברה"", כהגדרת הוועד. הוועד דורש במכתבו להיות שותף בכל החלטה על עתיד החברה ובמיוחד לגבי מכירה אפשרית של מניותיה וכן לאפשר לעובדים להשתתף במכרז במסגרתו [א2] יוצאו [/א2] למכירה מניות של החברה וזאת בתנאים שווים מול משקיעים אחרים.",BEFORE,BEFORE
13.9.36,13,9,36," מאוחר יותר [א1] שימש [/א1] שר בממשלת ריימון באר בימי נשיאותו של ואלרי זיסקאר-דאסטאן. ב3891, בעקבות חקירה מחודשת, [א2] נקבע [/א2] כי יש מקום להגיש נגדו כתב אישום בגין סיוע למעצרם של יהודים כדרישת הגרמנים.",BEFORE,BEFORE
11.39.107,11,39,107," במשך עשרות שנים [א1] שימש [/א1] מילר מגייס מענקים מרכזי לפרויקט חקר הבחירות הארציות, מחקר על התנהגות מצביעים שבעקבותיו נכתב ב1960 החיבור הקלאסי ""המצביע האמריקאי"". מאז [א2] המשיך [/א2] במחקר והגדיל את מאגר הנתונים שלו.",BEFORE,BEFORE
101.11.138,101,11,138, בדקה ה-23 2 0 למכבי. אבי נימני [א1] שילח [/א1] כדור מתוחכם לעור שחדר לרחבת חולון ובאין מפריע [א2] בעט [/א2] שטוחות לרשתו של ביטרן.,BEFORE,BEFORE
11.70.200,11,70,200," אנשים במרכז אותה תנועה מדגישים כי לא היתה זו מזימה של הימין. ""איש לא אמר הבה [א1] ניצור [/א1] אווירה שבה נוכל לבחור נשיא שמרן"", [א2] זוכר [/א2] לזלי לנקובסקי, אחד השותפים למזימה.",VAGUE,VAGUE
101.12.148,101,12,148," אבי נימני שילח כדור מתוחכם לעור שחדר לרחבת חולון ובאין [א1] מפריע [/א1] בעט שטוחות לרשתו של ביטרן. החלפתו של ארמלי הגרוע במחצית השניה ובעבר השני החלפתו התמוהה של איציק זוהר ממכבי [א2] גרמו [/א2] לשינוי ביחסי הכוחות, כאשר שחקני חולון החלו ללחוץ על שער מכבי וצמצמו בדקה ה-75 בבעיטת 11 של אבי פס לאחר הכשלת אוחנה ברחבה.",VAGUE,VAGUE
27.93.660,27,93,660," כאשר [א1] התפרסמה [/א1] גרסת דובר משרד המשטרה, נזעק מפקד משמר הגבול לתקן: החיל שלו לא חקר את המקרה ואינו יודע עליו כלל. דובר משרד המשטרה [א2] מסר [/א2] גרסה חדשה: הפרשה נמסרה לחקירת מטה המחוז הדרומי.",BEFORE,BEFORE
131.10.40,131,10,40," הותרתם של ילדים מוכי גורל בבתי חולים לחולי נפש אינה נופלת בחומרתה מהפנייתם, למשל, של עולים חדשים לבתי כלא עד [א1] שיימצא [/א1] להם סידור הולם. ממשלת ישראל אינה [א2] נזקקת [/א2] למאמץ מיוחד על מנת להשכיח ילדים אלה, ולהשאיר אותם במוסדות פסיכיאטריים.",AFTER,AFTER
73.25.79,73,25,79," מחירי הדלק [א1] עלו [/א1] ולכן המס בהם עלה ריאלית. עם זאת, יש הרבה מאוד מוצרים שמחירם [א2] עלה [/א2] פחות מהממוצע.",EQUAL,EQUAL
27.80.554,27,80,554," הן ביקשו לתחום את המשפט למסגרתו המשמעתית, והזכירו לשופטים כי פרקליט מחוז ירושלים קבע שאי-אפשר להעמיד את שני הנאשמים לדין פלילי על הריגה, משום שאין יכולת להוכיח כי היריות המיוחסות להם הן [א1] שהרגו [/א1] את מובארק. לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום תוקן הושמטה ממנו הפסקה שהזכירה את מותו של מובארק ונקבע כי היריות שירו השניים לא [א2] גרמו [/א2] לסיכון חיי אדם.",AFTER,EQUAL
13.4.15,13,4,15," הוא מת לפני כמה שנים בספרד. הוא לא [א1] הטריד [/א1] את הממסד הצרפתי בהצהרות מביכות, ושלטונות צרפת לא טרחו [א2] שיוסגר [/א2] לידיהם לצורך העמדתו לדין.",BEFORE,BEFORE
15.54.263,15,54,263," זו הפעם שלישית בחודש האחרון, שסיורים של צה""ל [א1] מותקפים [/א1] באש חיה ברצועה. להערכת גורמים צבאיים, [א2] ילכו [/א2] ויגברו הניסיונות לפגוע באש חיה.",BEFORE,BEFORE
11.1.0,11,1,0," העלים מזהיבים. קצה של שנה נוספת [א1] נראה [/א1] במעורפל באופק, ועדיין לא [א2] זכית [/א2] במענק ""גאונות"" של קרן מקארתור.",AFTER,AFTER
108.12.42,108,12,42," אמנם ירושלים שיחקה רק בשני מישחקי חוץ מתוך שבעה, אבל ניצחה בהם את מכבי תל אביב (98 66) ואת הפועל תל אביב (79 38). נקודה נוספת הראויה לציון, היא שהפועל ירושלים [א1] משחק [/א1] תמיד נגד קבוצה שנחה וגם ""ריגלה"" אחריה ובכל זאת [א2] הצליחה [/א2] להפגין עליונות, פרט למעידה בבית נגד מכבי רמת גן.",BEFORE,BEFORE
15.35.150,15,35,150," בעת הביקור שמע השר סקירות מאלוף פיקוד הדרום וממפקדי צה""ל ברצועה, [א1] וביקר [/א1] בבית-חאנון. אתמול [א2] נמשכו [/א2] האירועים האלימים ברצועת עזה והם התמקדו בעיקר במחנות הפליטים בדרום הרצועה וברפיח.",AFTER,AFTER
27.75.482,27,75,482," מותו של סאלם איסמעיל מובארק רק ריחף בחלל האולם שבו התנהל המשפט, אך לא נחת על שולחנם של השופטים תת-ניצב אברהם מלכה, ניצב משנה זיווה פרי-הר, וסגן-ניצב משה אלכסנדרוני. על פי עסקת טיעון בין התובעת, מפקח הדס שפי, לסנגוריות, פקד יהודית עליאוף ופקד זהבה לייב, הושמטה מגיליון האישום המקורי העובדה שבנסיבות שבהן [א1] חרגו [/א1] שני הנאשמים מנוהל הפתיחה באש נהרג אדם, כפרי בן 62, אב לארבעה, [א2] שחרש [/א2] באותה שעה את חלקת האדמה המשפחתית באזור בית סחור.",AFTER,AFTER
11.71.211,11,71,211," ""איש לא אמר הבה ניצור אווירה שבה נוכל לבחור נשיא שמרן"", [א1] זוכר [/א1] לזלי לנקובסקי, אחד השותפים למזימה. לנקובסקי, שניהל את קרן סמית-ריצרדסון וכיום מנהל את מכון הדסון, [א2] אומר [/א2] כי הרעיון לא היה כל-כך לתת מענקים לחשיבה הימנית כשלעצמה, אלא לתגמל חלופות לכל החשיבה השמאלית שקיבלה עד אז תגמולים ומימון.",EQUAL,EQUAL
17.18.154,17,18,154," מספיק כי מישהו, גם אם אין לו שום קשר עם התנועה, יחפש לעצמו קורבן מבין אלה השייכים לשלוש הקטגוריות. הפלשתינאים שביצעו רציחות בבקעה ובאשקלון [א1] וניסו [/א1] לרצוח שתי חיילות בצומת אלונים פעלו גם הם על דעת עצמם; באותו אופן עלולים ""לפעול"" יהודים כדי לתת פורקן לרגשותיהם הנסערים, בביצוע פיגוע שתנועת ""כך"" לא [א2] יזמה [/א2] או אישרה.",BEFORE,BEFORE
