Unnamed: 0,id,document_number,window_number,pair_number,text,hadar,shir,curated,label
1118,60.2.36,60,2,36," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון [א1] שקיבל [/א1] על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף שמפקח על הקניות [א2] ובודק [/א2] כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ.",,BEFORE,,BEFORE
1160,60.3.74,60,3,74," לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ. עוד [א1] נמסר [/א1] כי אלביט [א2] תעביר [/א2] לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
1248,60.3.69,60,3,69," לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה [א1] המיועדת [/א1] לחו""ל, אם ניתן לרכוש אותה בארץ. עוד נמסר כי אלביט תעביר לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות [א2] תפעל [/א2] להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
1590,60.1.17,60,1,17," כך מסר חיים גולן, מנהל הרשות לשיתוף פעולה, [א1] שחזר [/א1] מביקור בחברה. גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם [א2] עובדת [/א2] הרשות לשיתוף פעולה תעשייתי.",,AFTER,,AFTER
1592,60.2.24,60,2,24," גולן [א1] הביע [/א1] שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו [א2] הוקם [/א2] באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ.",,AFTER,,AFTER
1641,60.2.50,60,2,50," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף [א1] שמפקח [/א1] על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם [א2] ניתן [/א2] לרכוש אותה בארץ.",,AFTER,,AFTER
1710,60.0.8,60,0,8,"חברת אלביט הקימה גוף אשר יעסוק בשיתוף פעולה תעשייתי [א1] ויקיים [/א1] קשר עם הרשות לשיתוף פעולה במשרד התעשייה והמסחר. כך מסר חיים גולן, מנהל הרשות לשיתוף פעולה, [א2] שחזר [/א2] מביקור בחברה.",,AFTER,,AFTER
1720,60.2.40,60,2,40," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם [א1] עובדת [/א1] הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף [א2] שמפקח [/א2] על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ.",,BEFORE,,BEFORE
1792,60.3.73,60,3,73," לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם [א1] ניתן [/א1] לרכוש אותה בארץ. עוד נמסר כי אלביט תעביר לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות [א2] תפעל [/א2] להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
1899,60.2.33,60,2,33," גולן הביע שביעות-רצון מהדרך בה [א1] פועלת [/א1] אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם [א2] ניתן [/א2] לרכוש אותה בארץ.",,VAGUE,,VAGUE
1925,60.2.44,60,2,44," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו [א1] הוקם [/א1] באלביט גוף [א2] שמפקח [/א2] על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ.",,BEFORE,,BEFORE
2005,60.2.37,60,2,37," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון [א1] שקיבל [/א1] על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה [א2] המיועדת [/א2] לחו""ל, אם ניתן לרכוש אותה בארץ.",,VAGUE,,VAGUE
2064,60.2.25,60,2,25," גולן [א1] הביע [/א1] שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף [א2] שמפקח [/א2] על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ.",,AFTER,,AFTER
2296,60.0.3,60,0,3,"חברת אלביט [א1] הקימה [/א1] גוף אשר יעסוק בשיתוף פעולה תעשייתי ויקיים קשר עם הרשות לשיתוף פעולה במשרד התעשייה והמסחר. כך מסר חיים גולן, מנהל הרשות לשיתוף פעולה, [א2] שחזר [/א2] מביקור בחברה.",,BEFORE,,BEFORE
2485,60.0.0,60,0,0,"חברת אלביט [א1] הקימה [/א1] גוף אשר [א2] יעסוק [/א2] בשיתוף פעולה תעשייתי ויקיים קשר עם הרשות לשיתוף פעולה במשרד התעשייה והמסחר. כך מסר חיים גולן, מנהל הרשות לשיתוף פעולה, שחזר מביקור בחברה.",,BEFORE,,BEFORE
2497,60.1.22,60,1,22," כך מסר חיים גולן, מנהל הרשות לשיתוף פעולה, שחזר מביקור בחברה. גולן הביע שביעות-רצון מהדרך בה [א1] פועלת [/א1] אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם [א2] עובדת [/א2] הרשות לשיתוף פעולה תעשייתי.",,AFTER,,AFTER
2678,60.0.2,60,0,2,"חברת אלביט [א1] הקימה [/א1] גוף אשר יעסוק בשיתוף פעולה תעשייתי ויקיים קשר עם הרשות לשיתוף פעולה במשרד התעשייה והמסחר. כך [א2] מסר [/א2] חיים גולן, מנהל הרשות לשיתוף פעולה, שחזר מביקור בחברה.",,BEFORE,,BEFORE
2694,60.3.54,60,3,54," לדבריו [א1] הוקם [/א1] באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ. עוד [א2] נמסר [/א2] כי אלביט תעביר לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",,AFTER,,AFTER
2730,60.3.66,60,3,66," לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה [א1] המיועדת [/א1] לחו""ל, אם ניתן לרכוש אותה בארץ. עוד [א2] נמסר [/א2] כי אלביט תעביר לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
2813,60.3.58,60,3,58," לדבריו הוקם באלביט גוף [א1] שמפקח [/א1] על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ. עוד [א2] נמסר [/א2] כי אלביט תעביר לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
3240,60.3.67,60,3,67," לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה [א1] המיועדת [/א1] לחו""ל, אם ניתן לרכוש אותה בארץ. עוד נמסר כי אלביט [א2] תעביר [/א2] לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
3360,60.1.13,60,1,13," כך [א1] מסר [/א1] חיים גולן, מנהל הרשות לשיתוף פעולה, שחזר מביקור בחברה. גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם [א2] עובדת [/א2] הרשות לשיתוף פעולה תעשייתי.",,AFTER,,AFTER
3406,60.2.27,60,2,27," גולן [א1] הביע [/א1] שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה [א2] המיועדת [/א2] לחו""ל, אם ניתן לרכוש אותה בארץ.",,AFTER,,AFTER
3501,60.1.20,60,1,20," כך מסר חיים גולן, מנהל הרשות לשיתוף פעולה, שחזר מביקור בחברה. גולן [א1] הביע [/א1] שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם [א2] עובדת [/א2] הרשות לשיתוף פעולה תעשייתי.",,AFTER,,AFTER
3515,60.3.75,60,3,75," לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ. עוד [א1] נמסר [/א1] כי אלביט תעביר לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא [א2] קונה [/א2] מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",,AFTER,,AFTER
3534,60.3.60,60,3,60," לדבריו הוקם באלביט גוף [א1] שמפקח [/א1] על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ. עוד נמסר כי אלביט תעביר לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא [א2] קונה [/א2] מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",,AFTER,,AFTER
3591,60.2.48,60,2,48," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף [א1] שמפקח [/א1] על הקניות [א2] ובודק [/א2] כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ.",,EQUAL,,EQUAL
3777,60.3.76,60,3,76," לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ. עוד [א1] נמסר [/א1] כי אלביט תעביר לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות [א2] תפעל [/א2] להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
3786,60.1.10,60,1,10," כך [א1] מסר [/א1] חיים גולן, מנהל הרשות לשיתוף פעולה, שחזר מביקור בחברה. גולן [א2] הביע [/א2] שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי.",,EQUAL,,EQUAL
4081,60.2.35,60,2,35," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון [א1] שקיבל [/א1] על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף [א2] שמפקח [/א2] על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ.",,BEFORE,,BEFORE
4238,60.2.53,60,2,53," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה [א1] המיועדת [/א1] לחו""ל, אם [א2] ניתן [/א2] לרכוש אותה בארץ.",,VAGUE,,VAGUE
4323,60.2.51,60,2,51," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף שמפקח על הקניות [א1] ובודק [/א1] כל הזמנה [א2] המיועדת [/א2] לחו""ל, אם ניתן לרכוש אותה בארץ.",,AFTER,,AFTER
4325,60.2.39,60,2,39," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם [א1] עובדת [/א1] הרשות לשיתוף פעולה תעשייתי. לדבריו [א2] הוקם [/א2] באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ.",,BEFORE,,BEFORE
4472,60.2.38,60,2,38," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון [א1] שקיבל [/א1] על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם [א2] ניתן [/א2] לרכוש אותה בארץ.",,VAGUE,,VAGUE
4523,60.1.21,60,1,21," כך מסר חיים גולן, מנהל הרשות לשיתוף פעולה, שחזר מביקור בחברה. גולן הביע שביעות-רצון מהדרך בה [א1] פועלת [/א1] אלביט, כמפעל פרטי ראשון [א2] שקיבל [/א2] על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי.",,AFTER,,AFTER
4547,60.3.68,60,3,68," לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה [א1] המיועדת [/א1] לחו""ל, אם ניתן לרכוש אותה בארץ. עוד נמסר כי אלביט תעביר לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא [א2] קונה [/א2] מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
4645,60.3.63,60,3,63," לדבריו הוקם באלביט גוף שמפקח על הקניות [א1] ובודק [/א1] כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ. עוד נמסר כי אלביט [א2] תעביר [/א2] לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
4696,60.3.71,60,3,71," לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם [א1] ניתן [/א1] לרכוש אותה בארץ. עוד נמסר כי אלביט [א2] תעביר [/א2] לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
4730,60.2.47,60,2,47," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו [א1] הוקם [/א1] באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם [א2] ניתן [/א2] לרכוש אותה בארץ.",,AFTER,,AFTER
4760,60.3.78,60,3,78," לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ. עוד נמסר כי אלביט [א1] תעביר [/א1] לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות [א2] תפעל [/א2] להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
4830,60.3.79,60,3,79," לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ. עוד נמסר כי אלביט תעביר לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא [א1] קונה [/א1] מוצרים, כדי שהרשות [א2] תפעל [/א2] להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
4844,60.3.55,60,3,55," לדבריו [א1] הוקם [/א1] באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ. עוד נמסר כי אלביט [א2] תעביר [/א2] לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
4906,60.2.49,60,2,49," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף [א1] שמפקח [/א1] על הקניות ובודק כל הזמנה [א2] המיועדת [/א2] לחו""ל, אם ניתן לרכוש אותה בארץ.",,AFTER,,AFTER
5022,60.2.32,60,2,32," גולן הביע שביעות-רצון מהדרך בה [א1] פועלת [/א1] אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה [א2] המיועדת [/א2] לחו""ל, אם ניתן לרכוש אותה בארץ.",,VAGUE,,VAGUE
5038,60.0.5,60,0,5,"חברת אלביט הקימה גוף אשר [א1] יעסוק [/א1] בשיתוף פעולה תעשייתי ויקיים קשר עם הרשות לשיתוף פעולה במשרד התעשייה והמסחר. כך [א2] מסר [/א2] חיים גולן, מנהל הרשות לשיתוף פעולה, שחזר מביקור בחברה.",,AFTER,,AFTER
5096,60.0.6,60,0,6,"חברת אלביט הקימה גוף אשר [א1] יעסוק [/א1] בשיתוף פעולה תעשייתי ויקיים קשר עם הרשות לשיתוף פעולה במשרד התעשייה והמסחר. כך מסר חיים גולן, מנהל הרשות לשיתוף פעולה, [א2] שחזר [/א2] מביקור בחברה.",,AFTER,,AFTER
5456,60.0.1,60,0,1,"חברת אלביט [א1] הקימה [/א1] גוף אשר יעסוק בשיתוף פעולה תעשייתי [א2] ויקיים [/א2] קשר עם הרשות לשיתוף פעולה במשרד התעשייה והמסחר. כך מסר חיים גולן, מנהל הרשות לשיתוף פעולה, שחזר מביקור בחברה.",,BEFORE,,BEFORE
5762,60.2.52,60,2,52," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף שמפקח על הקניות [א1] ובודק [/א1] כל הזמנה המיועדת לחו""ל, אם [א2] ניתן [/א2] לרכוש אותה בארץ.",,AFTER,,AFTER
5794,60.3.59,60,3,59," לדבריו הוקם באלביט גוף [א1] שמפקח [/א1] על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ. עוד נמסר כי אלביט [א2] תעביר [/א2] לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
6009,60.2.31,60,2,31," גולן הביע שביעות-רצון מהדרך בה [א1] פועלת [/א1] אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף שמפקח על הקניות [א2] ובודק [/א2] כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ.",,BEFORE,,BEFORE
6018,60.2.42,60,2,42," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם [א1] עובדת [/א1] הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה [א2] המיועדת [/א2] לחו""ל, אם ניתן לרכוש אותה בארץ.",,VAGUE,,VAGUE
6110,60.3.72,60,3,72," לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם [א1] ניתן [/א1] לרכוש אותה בארץ. עוד נמסר כי אלביט תעביר לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא [א2] קונה [/א2] מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",,VAGUE,,VAGUE
6121,60.2.30,60,2,30," גולן הביע שביעות-רצון מהדרך בה [א1] פועלת [/א1] אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף [א2] שמפקח [/א2] על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ.",,BEFORE,,BEFORE
6169,60.1.14,60,1,14," כך מסר חיים גולן, מנהל הרשות לשיתוף פעולה, [א1] שחזר [/א1] מביקור בחברה. גולן [א2] הביע [/א2] שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי.",,BEFORE,,BEFORE
6182,60.1.19,60,1,19," כך מסר חיים גולן, מנהל הרשות לשיתוף פעולה, שחזר מביקור בחברה. גולן [א1] הביע [/א1] שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון [א2] שקיבל [/א2] על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי.",,AFTER,,AFTER
6335,60.2.46,60,2,46," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו [א1] הוקם [/א1] באלביט גוף שמפקח על הקניות ובודק כל הזמנה [א2] המיועדת [/א2] לחו""ל, אם ניתן לרכוש אותה בארץ.",,AFTER,,AFTER
6354,60.1.16,60,1,16," כך מסר חיים גולן, מנהל הרשות לשיתוף פעולה, [א1] שחזר [/א1] מביקור בחברה. גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון [א2] שקיבל [/א2] על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי.",,AFTER,,AFTER
6420,60.3.62,60,3,62," לדבריו הוקם באלביט גוף שמפקח על הקניות [א1] ובודק [/א1] כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ. עוד [א2] נמסר [/א2] כי אלביט תעביר לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
6733,60.3.77,60,3,77," לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ. עוד נמסר כי אלביט [א1] תעביר [/א1] לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא [א2] קונה [/א2] מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",,AFTER,,AFTER
6771,60.3.57,60,3,57," לדבריו [א1] הוקם [/א1] באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ. עוד נמסר כי אלביט תעביר לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות [א2] תפעל [/א2] להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
6806,60.1.15,60,1,15," כך מסר חיים גולן, מנהל הרשות לשיתוף פעולה, [א1] שחזר [/א1] מביקור בחברה. גולן הביע שביעות-רצון מהדרך בה [א2] פועלת [/א2] אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי.",,AFTER,,AFTER
6872,60.2.26,60,2,26," גולן [א1] הביע [/א1] שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף שמפקח על הקניות [א2] ובודק [/א2] כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ.",,AFTER,,AFTER
6880,60.3.70,60,3,70," לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם [א1] ניתן [/א1] לרכוש אותה בארץ. עוד [א2] נמסר [/א2] כי אלביט תעביר לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",,BEFORE,,BEFORE
7020,60.0.9,60,0,9,"חברת אלביט הקימה גוף אשר יעסוק בשיתוף פעולה תעשייתי ויקיים קשר עם הרשות לשיתוף פעולה במשרד התעשייה והמסחר. כך [א1] מסר [/א1] חיים גולן, מנהל הרשות לשיתוף פעולה, [א2] שחזר [/א2] מביקור בחברה.",,AFTER,,AFTER
7051,60.2.28,60,2,28," גולן [א1] הביע [/א1] שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם [א2] ניתן [/א2] לרכוש אותה בארץ.",,AFTER,,AFTER
7227,60.2.34,60,2,34," גולן הביע שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון [א1] שקיבל [/א1] על עצמו, מרצונו, את העקרונות שעל-פיהם עובדת הרשות לשיתוף פעולה תעשייתי. לדבריו [א2] הוקם [/א2] באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם ניתן לרכוש אותה בארץ.",,BEFORE,,BEFORE
21,63.4.28,63,4,28," כן נטען שהחופש שניתן אז ליוזמה החופשית [א1] הביא [/א1] מאוחר יותר לפיתוח כלכלי ולהרחבת היוזמה הפרטית בארץ-ישראל. בשלושה נושאים עיקריים [א2] עסק [/א2] הכנס: ביוזמות הכלכליות הלא-יהודיות שהיו בראשית המאה ברחבי ארץ-ישראל, ביוזמות הפרטיות ביישוב הישן בעיקר בירושלים ובצפת, וביוזמות ביישוב החדש, בעיקר במושבות הברון.",BEFORE,BEFORE,,BEFORE
43,63.16.112,63,16,112," תרומת היישוב החדש לכלכלה וליוזמה הפרטית בראשית המאה עשרים היתה בשורה ארוכה של הכנסת טכנולוגיות חדישות בחקלאות ותעשייה, כמו, לדברי ד""ר שאול כץ, בפרדסנות בפתח-תקווה, ולדברי ד""ר יוסי כץ בניסיונות הראשונים [א1] שנעשו [/א1] ביישוב להקים מפעלי תעשייה חדשים, דוגמת פעילותו של ד""ר קלינקר במוצא ליד ירושלים, או מפעל השמן של נחום וילבושביץ בבן-שמן. בסיכום הכנס [א2] עלתה [/א2] השאלה, מי בנה את ארץ-ישראל בראשית המאה.",BEFORE,BEFORE,,BEFORE
