,text,label,named_label
4288," ואילולא נתפסה ביהירותה המעצמתית לאשליה כי היא מסוגלת לתכנן מראש מי ומה יבואו בעיראק במקום סדאם חוסיין וקלגסיו, אפשר שהגנרל היה משתחרר מתהיותיו, ואולי אפילו מזכיר המדינה היה חדל לרקוד בשתי חתונות. אך לפני הכל ארה""ב חייבת להבהיר לעצמה לשם מה הקימה את העולם על רגליו, ולהשגתה של איזו מטרה < שלחה > למפרץ צבא, שמבחינת כוח האש < הנישא > בכליו שם בכיסו הקטן את כל צבאות הברית במלחמת העולם השנייה.",0,BEFORE
4289," מסמכים חיוניים נתקעו במכונות ההעתקה, סוכנויות נסיעות נתקעו באמצע הזמנה לחו""ל או הנפקת כרטיס. מי שחשב שההוראה < ששיגר > לבורסה יצאה במועד התאכזב, ואולי < הפסיד > כסף.",0,BEFORE
4290,"צופים, ואשר < מילא > כל פינה באצטדיון המקומי באשדוד, היה עד לדרבי המדובר של השבוע האחרון בו הופגנה רמה לא משכנעת. בעיקר התאכזבו האלפים מן העובדה שלא < נכבשו > שערים (0 0).",0,BEFORE
4291," אגמי טען כי על ממשלת ישראל להעניק לחברות הבנייה בישראל מענקים לעידוד הכנת טכנולוגיות חדשות לענף, ואת עובדי הבנין לעודד על ידי שכר מועדף ומוגדל < שיועבר > ישירות לעובד, ולא לחברות הבנייה. בישיבה השבועית של מזכירות ההסתדרות במרחב חיפה שהתקיימה אתמול נמסר כי בשבועיים האחרונים חלה עלייה בדרישה לפועלים בענף הבנייה, לרבות דרישה לפועלים בלתי מקצועיים, אך נוכח השכר הנמוך < המוצע > לדורשי העבודה, ההענות היתה מעטה.",1,AFTER
4292," בכך הלך במסלול שנוסה במדינות אחרות: מנהיגים בעלי תפיסת עולם והתנהגות טוטליטריות נשענים על כמיהתה של אוכלוסיית השוליים להיות שותפת לפעילות קיבוצית < הקורעת > בפניה פתח לעלייה במעמד החברתי, ועל הפחת התלהבות מלאכותית בעזרת תעמולה מטרפת. ההתלהבות, < אמר > ההיסטוריון ריימון ארון, מקנה לאדם אשליה שיש לו חלק בחיי הכלל ובמסע לקראת ניצחון.",3,VAGUE
4293," השר שיכנע את חבריו לממשלה להסכים לרעיון, < כשטען > ש""במצבים חדשים צריך לחרוג מפתרונות ונהלים שגרתיים"", או, במלים אחרות, המטרה מקדשת את האמצעים. שרון < שיכנע > אולי את חבריו בממשלה, אך לא אותי.",0,BEFORE
4294, מקורות צבאיים בפיקוד דרום אמרו כי 78 תושבים נפצעו ו05 שוחררו לבתיהם. העוצר < שהוטל > אתמול בעיירה בית חנון ובמקומות מרכזיים ברצועה < יימשך > היום.,0,BEFORE
4295, עוזר המאמן של הגליל אילן קובלסקי אומר שקידר מעד ונחבט במדרגות. קידר < שסובל > מפגיעה בלסת התקשה לאכול < והתבקש > לנוח שלושה ימים.,0,BEFORE
4296," פניתי לדובר משרד המשטרה וזה מסר, לאחר בדיקה, כי העניין נתון לחקירת משמר הגבול. כאשר התפרסמה גרסת דובר משרד המשטרה, נזעק מפקד משמר הגבול לתקן: החיל שלו לא < חקר > את המקרה ואינו < יודע > עליו כלל.",3,VAGUE
4297," המכבים ניצלו עד תום את תסמונת התמימות שממנה סובלת חולון במשחקיה הביתיים. קשרי מכבי, נימני, קלינגר, זוהר ושוהם שהחליף את מלמיליאן הפצוע, < גילו > עליונות בולטת במרכז השדה ולאחר החמצה של קלינגר בדקה העשירית עלו ליתרון (91): זוהר < פרץ > באין מפריע באגף הימני, שילח כדור למרכז הרחבה וקלינגר הצליח במה שנכשל קודם ובבעיטה מ-8 מטרים קבע 1 0.",0,BEFORE
4298," חברי ההנהלה, לטענת המבקרים, משחקים ""ראש קטן"", כל אחד לעצמו. עכשיו כשפרץ במלוא עוצמתו הסכסוך עם העובדים < עומדים > רוב חברי ההנהלה מן הצד ואינם מתערבים, < טוענים > העובדים.",0,BEFORE
4299," למרות זאת < סבור > מיקי: ""מכבי צריך לרמוס את הליגה. אני < בטוח > שזה עוד יבוא.",2,EQUAL
4300," אם העסק < הפסיד > וחדל להתקיים, מדובר ביוזמה פרטית קלאסית. ואם העסק ממשיך להתקיים, למרות ההפסד הרב שהוא צובר, הרי < מדובר > ביוזמה ציבורית.",0,BEFORE
4301," נוצר רושם שהרשויות הנוגעות בדבר מתחמקות מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, ייחל לרגע שתיפסק האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו חורשים את חלקת אדמתם. הרושם הזה < התחזק > כשהתברר שמכתב < ששיגר > עו""ד דרוויש נאסר, פרקליטה של משפחת ההרוג, ללשכת שר המשטרה דאז, חיים בר-לב, לא טופל כלל, ושפניות של ח""כ דדי צוקר ושל אדי קאופמן (מעבידו של מובארק) לא נענו אף הן.",1,AFTER
4302," שני יהודים < התחרו > על אחד משני מושביה של מדינת מינסוטה בסנאט של ארצות הברית. גדול עיתוני מינסוטה, ""סטאר טריביון"", < כתב > בצדק כי העובדה ""שזה יכול לקרות במדינה שבה היהודים הם מיעוט קטן (פחות מאחוז אחד) של האוכלוסייה, היא נקודה היכולה לגרום גאווה לגיטימית לכל המינסוטים"".",0,BEFORE
4303,"השבוע, ביום שלישי לפני הצהריים, כמה שעות לאחר שנודע על הרצחו של מאיר כהנא, עמד צעיר בעל עצמות לחיים גבוהות בקומת הכניסה של מטה ""כך"" בירושלים ונשא דברים מתלהמים. על מסירות הנפש של מאיר כהנא < שהפך > לקורבן עולה; על שוטרים ערבים המפקחים על כניסת יהודים להר הבית ועל הקשר שיש להם עם ארגוני חבלה ערביים < שהכינו > רשימה של יהודים שיש להתנקש בחייהם; על כך שמהיום והלאה מוטב לכל ערבי להתבונן היטב סביבו, עשרים וארבע שעות ביממה, משום שמישהו עלול לארוב לו.",3,VAGUE
4304," פרידמן התחיל את עבודתו באוצר לפני 04 שנה, < בהיותו > סטודנט. פרידמן עדיין לא < החליט > היכן יעבוד, אבל אומר שאינו מודאג ומציין שהוא משפטן.",0,BEFORE
4305," אני מוכן להעיד כי גם אבי ז""ל, שלקח אותי באוטובוס לירושלים בשנת תרצ""ח כאשר הערבים ירו על כביש באב אל-ואד, אמר לי: ""אלי! אם תשמע יריות תתכופף, אבל אל תפחד"". ולכן אני < אומר > לכל ילדי ישראל: אל תפחדו! סעו לירושלים, אפילו אם < יורים > או אם מתעופפים שם סכינים.",1,AFTER
4306," בית""ר ת""א נסוג למקום השלישי אחרי שנחל הפסד ראשון להפועל תל אביב, שהיה זה ניצחון הבכורה שלו (1 0) משער של יוסי אבוקסיס. מכבי תל אביב השיג את ניצחונו השני, הפעם על צפרירים בחולון, רק 21 אבל < מספיק > כדי להעלות את המוראל ולהגביר את התחושה שעם שני הניצחונות הרצופים תחל התקופה הוורודה שהאוהדים כך < מייחלים > לה.",1,AFTER
4307," כובש לבבות יותר לדקלם כמה חשוב להגן על זכויות אזרח, להתנגד לכיבוש צבאי וכיוצא באלה מה שכאילו הזמין את סדאם חוסיין לטפלל את דעת הקהל באמצעות בני הערובה. היו שהדם < עלה > לראשם כאשר < שמעו > את הנשיא בוש מותח גזירה שווה בין סדאם לבין היטלר.",1,AFTER
4308," בבדיקה מיוחדת < שנערכה > לו בפאריס נקבע, כי הוא צריך לנוח במקום לנתח את המקום. בינתיים < הוחזר > הענק וסטריס לנבחרת ואולי הוא יפתור במידה חלקית את בעית זניאל.",0,BEFORE
4309," במקום להגביר את מעורבות הממשלה במשק, להגדיל את הריכוז ולחזק את הפיקוח על הפעילות הכלכלית, היא הנהיגה ליברליזציה מרחיקת-לכת: הוחלה רפורמה נדיבה במערכת המיסוי, צומצמו או בוטלו ההגנות על התעשייה, נמכרו חברות ממשלתיות, חוסלו מערכות סבסוד < וניתן > חופש פעולה מונטרי לבנק המרכזי. שוחרי השוק החופשי ותומכי ההתערבות הממשלתית גם יחד התבוננו בהשתאות אל הנעשה בארץ הקיווי: האם < תגשים > דווקא מפלגה סוציאל-דמוקרטית את חזונו של מילטון פרידמן? בחודש שעבר, כתום קרוב לשש שנות שלטון, בעטו בוחרי ניו-זילנד במפלגת העבודה, והחזירו לשלטון את המפלגה השמרנית.",0,BEFORE
4310," זניאל < סובל > מפציעה באצבע רגלו הימנית. בבדיקה מיוחדת < שנערכה > לו בפאריס נקבע, כי הוא צריך לנוח במקום לנתח את המקום.",0,BEFORE
4311," יעקבי התראיין בכלי התקשורת המקומיים, ואחד הראיונות לשדר גים וורן מרשת וו-אם-בי-אי < הועבר > ל061 תחנות רדיו ברחבי ארה""ב. לפי הדיווחים, < השתתפו > עשרות אנשים בכל אחד מן הסמינרים שנערכו במסגרת מסע ההסברה לסוכני נסיעות, לכמרים, למנהיגי קהילות דתיות ולמנהיגי קהילות אתניות בשיקאגו יוצאי פולין, יוון ואיטליה.",3,VAGUE
4312,"מזכיר ההסתדרות במרחב חיפה, אורי אגמי, < תובע > בפנייה לשר העבודה והרווחה להכריז על מקצועות הבנייה כמקצועות מועדפים, שיש להפנות אליהם משאבים, ובכך להפכם למקצועות נדרשים על ידי חיילים משוחרררים ועולים חדשים. אגמי < טען > כי על ממשלת ישראל להעניק לחברות הבנייה בישראל מענקים לעידוד הכנת טכנולוגיות חדשות לענף, ואת עובדי הבנין לעודד על ידי שכר מועדף ומוגדל שיועבר ישירות לעובד, ולא לחברות הבנייה.",2,EQUAL
4313," הפועל בת ים, < שנוצח > במשחק הראשון בידי גנק רוזנסל הבלגית 3 0, יקיים הערב את הגומלין, גם כן בבלגיה. אלופת הנשים, הפועל מטה אשר, < תקיים > את שני משחקיה עם אנוטוניוס הרנטאלס בבלגיה, בגביע האלופות.",0,BEFORE
4314," עוד < התבקשה > כי""ל להכין את שורת המגבלות שיש להציב בפני ""גרייט לייקס"", המבקשת לרכוש את השליטה בחברה. רפואה < מזכיר > כי יש לבצע זאת עד 82 בנובמבר.",0,BEFORE
4315,"ראש עיריית תל-אביב, שלמה להט, < עומד > על כך שלשכת המהנדסים תפנה את הבית המשמש כיום כמשכנה בתל-אביב ""בית המהנדס"" ברחוב דיזנגוף בתל-אביב, וזאת בטענה שהקרקע עליו עומד הבית היא קרקע עירונית וכי ההסכם לפיו החכירה העירייה את המגרש שעליו < הוקם > הבית פג עוד לפני שמונה שנים. על פי להט, בכוונת העירייה להקים במקום גן ציבורי.",1,AFTER
4316," מדוע נכשלה המדיניות, ובעיקר בתחום התעסוקה? השבועון ""אקונומיסט"" משוכנע כי ההסבר העיקרי הוא שממשלת ניו זילנד היתה נועזת, אך לא נועזת דיה: היא < נמנעה > מלטפל בהיבט חיוני שבלעדיו לא תצליח שום רפורמה, דהיינו מערכת העבודה, השכר והאיגוד המקצועי. בתחום זה לא נעשה דבר: הסכמי העבודה נשארו קשוחים כשהיו, השכר נקבע בשיטות ריכוזיות על בסיס הצמדות וללא כל זיקה למצב בשוק העבודה, והאיגודים המקצועיים < המשיכו > להפעיל זכויות בלעדיות במשא ומתן עם המעסיקים על מקומות העבודה ותנאיה, תוך התעלמות ממצב המשק.",0,BEFORE
4317," בספריו פנה לעם ישראל בנוסח: ""עמי, אין לכם זמן"", ואת מצע מפלגתו ביסס על כתבי הרמב""ם. שפרינצק סיפר שכאשר < תהה > באוזני כהנא על תבונת מהלכיו הפוליטיים, < השיב > לו מנהיג ""כך"" בנימה של מי שהשליחות האלוהית חזקה ממנו: ""זו דרכי, כך אני מרגיש, זה מה שנכון בעיני לעשות.",0,BEFORE
4318," העיתון מוסר, מפי עדים במחלקת העבודות המיוחדות, כי א-נוסייר הגיב בזעם < כששמע > על ההעברה. עובדי המחלקה < סיפרו > כי בשבוע שלפני הרצח לקח א-נוסייר חמישה ימי מחלה.",0,BEFORE
4319," אתמול ביקשה אוסטרליה באורח רשמי מידע על משחקי מיבחן של הנבחרת הישראלית בתקופה הקרובה. מאמן הנבחרת (נוער א) אמנון רז < הגיב > אתמול: ""אין לי מה להשיב להם, כי כרגע לא < מתוכננים > לנו משחקי אימון"".",1,AFTER
4320, לב דווקא המקומיים שפיגרו 0 2 בתום המחצית הראשונה החמיצו נצחון אחרי שתקפו ברוב שלבי המשחק. במחצית השניה < הגבירה > חדרה את לחצה והשערים < שכבשה > היו רק ענין של זמן.,0,BEFORE
4321," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת < ובאה > על ארץ ישראל; העם מכיר בחטאו, חוזר בתשובה < וזוכה > לגאולה שלמה.",0,BEFORE
4322," לטענת המהנדסים < מתכחש > כיום ראש העירייה להבטחתו זו וכן להתחייבות שנתן, לדבריהם, בשעתו, בבית משפט שדן בעניין דומה הקשור עם מכון התקנים. בעדותו בבוררות אמר להט, כי בית המהנדס איננו < מהווה > יותר מוסד ציבורי, שכן לשכת המהנדסים הפכה אותו לעסק, בהשכירה חלק מהמקום למפעיל אולם שמחות.",1,AFTER
4323," באחרונה הגיעה הקרן להסכם עם אחד המפעלים הגדולים המתמחים בתעשייה עתירת-ידע, לפיו 1,000 העובדים בו יצטרפו לקרן. חלק מעובדים אלה < יצטרפו > רק לקרן הפנסיה ואחרים יבחרו מסלול הקיים רק במסגרת תשורה, לפיו < ישלבו > פנסיה וביטוח חיים.",0,BEFORE
4324," בטורניר לקבוצות מחזיקות גביע < הודח > הפועל בת ים, אחרי שנוצח בגומלין 0 3 בידי הקבוצה הבלגית גנאק רוזלסר. המשחק הראשון בין שתי הקבוצות, < שנערך > גם הוא בבלגיה, ניצחו הבלגים 3 0.",1,AFTER
4325," קשרי מכבי, נימני, קלינגר, זוהר ושוהם < שהחליף > את מלמיליאן הפצוע, גילו עליונות בולטת במרכז השדה ולאחר החמצה של קלינגר בדקה העשירית עלו ליתרון (91): זוהר פרץ באין מפריע באגף הימני, שילח כדור למרכז הרחבה וקלינגר הצליח במה שנכשל קודם ובבעיטה מ-8 מטרים קבע 1 0. דקה לאחר השער שספגו נותרו החולונים עם עשרה שחקנים, פעם רביעית בעונה זו, כשהמורחק התורן הוא אילן חכים < שבעט > ללא כדור באלי דריקס וראה את כרטיסו האדום של שיינר.",0,BEFORE
4326," חניכיו של יורם חרוש ניצחו במשחק המרכזי של המחזור ה-8 את סגן האלוף מהצפון 67 70, לאחר מאבק מורט עצבים, שנסתיים בתקרית מכוערת מאחורי הקלעים. אחרי הניצחון על מכבי תל אביב במוצאי שבת, < נראה > לשחקני הגליל שהם בדרך הנכונה, אבל לירושלים < ששמרה > על הפיסגה, יעדים משלה.",0,BEFORE
4327," אלכסנדר דיומא הבן, מחבר ""הגברת עם הקמליות"", < ישב > בקהל, ובלהט הויכוח קרא לעבר אביו, שהיה על הבמה: ""זו היצירה הכי גרועה שלך, פאפא"". האב לא איבד את שלוות רוחו, < שלח > אצבע ארוכה לעבר בנו, וקרא: ""יש לי רק יצירה אחת גרועה ממנה, וזה אתה"".",0,BEFORE
4328," שרף מוסיף לכך גם את העובדה שדורון גמצי, בעל פוטנציאל להיות כזה, אינו בכושר הרצוי וכי מכבי < ממתין > לזר חדש (במקום הורטון) העשוי לעזור ולשנות או להיות יעיל עוד פחות ממנו. ""זה שמכבי כבר נוצח בשני משחקים, אין בו לטשטש את העובדה שהפועל ירושלים היה הבולט בליגה ומקומו מוצדק"", < אומר > שרף.",0,BEFORE
4329," בגלל התנפלות המבקרים וחוסר הפרגון, הוא אומר, לא העזה הטלוויזיה להפיק סדרות חדשות. ""סדרה כמו יס מיניסטר < המשודרת > פה היא לא מוצר טיפוסי של הטלוויזיה האנגלית, היא אחת הטובות < שנעשו > שם.",1,AFTER
4330," ריבלין האשים ""ח""כים ירושלמים (קרי: הנגבי, קורפו, ויהושע מצא) המנצלים את מעמדם בהנהלת הסיעה, כדי למנוע כל אפשרות < שיכהן > בחבר בוועדת חוץ וביטחון. ריבלין אמר כי על פי סיכום שנערך עימו השבוע יצטרפו הח""כים קופמן ויהודה פרח לוועדת הכספים, ואילו הוא יצורף לוועדת חוץ וביטחון, אך ""חבריו"" < מצאו > ברגע האחרון סיבה להפר את הסיכום.",1,AFTER
4331," עורכי התוכנית מינהל התכנון במשרד הפנים, מע""ץ ומשרד התחבורה התבססו בהכנת התוכנית על הצעה < שהוגשה > ב6891 על ידי החברה להגנת הטבע. עיקרי ההוראות החדשות לתוכנית המיתאר הארצית לדרכים שאושרו על ידי המועצה הארצית לתכנון ולבנייה ושטעונות עדיין אישור הממשלה הם הבחנה בין שלבי התכנון השונים וצרכיהם: ""רצועה לתכנון"" ו""רצועה לדרך"", פישוט הליכי מתן הקלות בקווי בניין, קביעת נוהלים ודרישות המלווים הגשת תוכניות לדרכים, קביעת ""דרך נופית"", מיסוד הגשת תסקירי השפעה על הסביבה באזורים בנויים וקביעת הסטייה < המותרת > בהתוויית דרך.",0,BEFORE
4332," פרוף יהושע בן-אריה < קבע > כי בארץ-ישראל, בין שהיה מדובר ביהודים או זרים, אנשי היישוב החדש או היישוב הישן, היוזמות העסקיות תמיד היו משולבות באידיאלים אלה או אחרים. פרוף ישראל קולת טען כי ד""ר ארתור רופין, שעמד בראש המשרד הארצישראלי, < הראה > את הדרך לשילוב בין יוזמה פרטית לציבורית.",1,AFTER
4333," רעיונותיו, מעשיו וסיסמאותיו זכו לתהודה עצומה בין ערביי השטחים וישראל, והעיתונות הפלשתינית לא חדלה מלעסוק בו גם אחרי שהתקשורת הישראלית < החליטה > להתעלם ממנו. ב2791 היה כהנא הישראלי הראשון < שרואיין > בעיתון מזרח-ירושלמי.",0,BEFORE
4334," בחירתו לכנסת ב4891 התקבלה בקרב ציבור חסידיו כאות משמיים לצדקת דרכו. לקראת הבחירות של נובמבר 8891, כאשר סקרי דעת הקהל ניבאו לו הצלחה של שלושה עד שבעה מנדטים, < האמינו > מעריציו כי יד אלוהים < מפלסת > את מצעדו אל כס שר הביטחון.",2,EQUAL
4335," כשאתה < ממתין > לשיחה העוברת דרך מרכזייה במוסד גדול, הסיכויים לכך אף רבים יותר. והשאלה הנצחית, מדוע < שומעים > אותי מהעבר השני ואני חייב לחייג שוב ולפעמים שוב ושוב? לחברת ויזה יש עניין מובן לעודד את השימוש בכרטיסי אשראי, אך הפעם נדמה שהפריזו.",3,VAGUE
4336,"שחקני מכבי ראשון לציון הצליחו לזכות בניצחון נוסף, הפעם על הפועל גבת העמק, לאחר משחק חלש שהסתיים ביתרון של 6 נקודות בלבד (92 98). שחקני ראשון לציון לא היו אתמול בשיאם, אך למזלם ניצבה מולם קבוצת תחתית, כך שגם יכולת פחות מבינונית < הספיקה > להם לזכות בניצחון < שהושג > לאחר במאמץ של הרגעים האחרונים.",0,BEFORE
4337," המחיר הראשוני שנדרש תמורת המשרדים היה 045 אלף דולר, אך הקונים העלו את המחיר בהדרגה במהלך המכירה הפומבית < שנערכה > בבית-המשפט המחוזי בת""א. המחירים הועלו לעתים בסכומים קטנים של 5,000 דולר, עד שהמחיר < קפץ > ל067 אלף דולר, בכ04% יותר ממה שנדרש בתחילה.",0,BEFORE
4338," ידוע, כי לא כל מה שפורסם בשמו אכן < כתב > במו ידיו. דיומא, שהיה סופר בעל מוניטין, < הכיר > באבהותו על ספרים רבים, כנראה בתמורה מתאימה, לרווחתם ולשמחתם של מוציאים לאור וקוראים כאחד.",0,BEFORE
4339," תנועות אלה < דוגלות > בחלוקתה של איטליה לשלושה אזורים אוטונומיים (צפון, מרכז ודרום) ובהקמתה של מעין קונפדרציה במקום הארגון הממלכתי הנוכחי. בדרך זו < יסופקו > רבים מאנשי המחוזות הבריאים יחסית, וכן אנשי הפשע שיקימו בדרום מעין מדינה משלהם.",0,BEFORE
4340," לקוח < שילך > עם חשבון זה לבנק, ישלם שתי עמלות, אחת במסגרת החשבון ואחת במישרין לבנק. מה עומד מאחורי הסידור הזה? לפני חודשים אחדים < נמאס > לסוכנות ""ביגז"" לשלם את עמלת המוטב בסך 1.",1,AFTER
4341,"הידיעה שפורסמה תחת הכותרת: ""הורים בבית הספר בנווה-מונוסון נגד טיול לירושלים; טוענים: הפגנה פוליטית""; (""הארץ"", 0192), הטרידה אותי מאוד. נילי מנדלר, < שמסרה > את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו < משמשים > אמצעי חי להפגנות"".",3,VAGUE
4342, בכוחות המשותפים האלו הצלחנו להשיג פסק דין < צודק > ונאור. צעדיה האחרונים של ממשלת הימין בישראל < מעידים > על פחד.,0,BEFORE
4343," < מעריכים > כי פוטנציאל הביקוש של הקבלנים וחברות הבנייה להשתלבות בעבודות הבנייה להיקפים של כ5405 אלף יחידות-דיור. התאחדות הקבלנים ביקשה מהקבלנים ומחברות הבנייה להצהיר לגבי היקף הבנייה אותה מבקשים הם לבצע בדרך של בנייה יזומה על קרקעות אשר < יוקצו > להם על-ידי משרד השיכון, או במסגרת של בנייה תקציבית שתהווה אחד מן המסלולים שיופעלו על-ידי המשרד.",0,BEFORE
4344," במקום להגביר את מעורבות הממשלה במשק, להגדיל את הריכוז ולחזק את הפיקוח על הפעילות הכלכלית, היא הנהיגה ליברליזציה מרחיקת-לכת: הוחלה רפורמה נדיבה במערכת המיסוי, צומצמו או < בוטלו > ההגנות על התעשייה, נמכרו חברות ממשלתיות, חוסלו מערכות סבסוד וניתן חופש פעולה מונטרי לבנק המרכזי. שוחרי השוק החופשי ותומכי ההתערבות הממשלתית גם יחד התבוננו בהשתאות אל הנעשה בארץ הקיווי: האם < תגשים > דווקא מפלגה סוציאל-דמוקרטית את חזונו של מילטון פרידמן? בחודש שעבר, כתום קרוב לשש שנות שלטון, בעטו בוחרי ניו-זילנד במפלגת העבודה, והחזירו לשלטון את המפלגה השמרנית.",0,BEFORE
4345," בעדותו בבוררות אמר להט, כי בית המהנדס איננו מהווה יותר מוסד ציבורי, שכן לשכת המהנדסים < הפכה > אותו לעסק, בהשכירה חלק מהמקום למפעיל אולם שמחות. לדבריו, העירייה על פי תוכנית בניין ערים, חייבת להועיד את המגרש למטרות ציבוריות ועל פי התוכניות < מתוכנן > להקים במקום גן ציבורי.",0,BEFORE
4346," שפט יעקב שיינר, 3,000 צופים, בחולון. כן, מכבי תל אביב ניצח את צפרירים 2 1, אבל < תשאלו > את האוהדים בצהוב שיצאו ביום שישי מהמגרש בחולון, הם לא < אהבו > את מה שראו.",3,VAGUE
4347," הוא < הסביר > כי במוצ""ש יטוס לחו""ל ואינו יכול להופיע בפני מארחיו בלי החלטות שיביאו ליישום תוכניתו לעידוד השקעות הון. שוחט הבטיח כי הוועדה < תקבל > החלטה בישיבתה הקרובה.",0,BEFORE
4348," מרכז הכובד של הליגה האנגלית עובר השבת מהצמרת לתחתית, מהמובילה ליוורפול ליריבתה העירונית אוורטון, המדורגת 71 ומנסה להיחלץ מהמצוקה בהנהגת מנהלה החדש-ישן הווארד קנדל. הוא < פרש > מתפקידו במנצסטר סיטי רק לפני שלושה ימים, כדי להחליף את קולין הארווי < שישמש > מעתה סגנו.",0,BEFORE
4349," מי שחשב שההוראה < ששיגר > לבורסה יצאה במועד התאכזב, ואולי הפסיד כסף. מדוע הפסקות החשמל מובנות מאליהן לחברת החשמל ולכן < הופכות > לשגרה? מדוע לפחות אין הם מפרסמים התנצלות והסברים, באותו תקציב שבו הם משתמשים כדי ליצור תדמית ציבורית חיובית? איך זה שמדינה שבה יש מכשור מתקדם, הפסקות חשמל משבשות לעתים כה תכופות את העבודה? הפסקת מים בלתי מתוכננת עלולה להיות צרה צרורה, כשאתה ממהר לעבודה או סתם באמצע מקלחת.",3,VAGUE
4350," ממשלת ישראל מקווה ששיחות התיאום האסטרטגי < המתנהלות > בימים אלה בוואשינגטון בין משלחות ישראל וארה""ב יביאו לפתרון הבעיה של העדר תיכנון ישראלי-אמריקאי משותף, במקרה שיפרוץ עימות צבאי נגד עיראק, שישראל תהייה מעורבת בו. כך < מדווח > כתב העיתון ""ואשינגטון פוסט"" מפי כתבו בירושלים.",0,BEFORE
4351,"הידיעה שפורסמה תחת הכותרת: ""הורים בבית הספר בנווה-מונוסון נגד טיול לירושלים; טוענים: הפגנה פוליטית""; (""הארץ"", 0192), הטרידה אותי מאוד. נילי מנדלר, < שמסרה > את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו < הביע > התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"".",1,AFTER
4352," הן < ביקשו > לתחום את המשפט למסגרתו המשמעתית, והזכירו לשופטים כי פרקליט מחוז ירושלים קבע שאי-אפשר להעמיד את שני הנאשמים לדין פלילי על הריגה, משום שאין יכולת להוכיח כי היריות המיוחסות להם הן שהרגו את מובארק. לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום תוקן הושמטה ממנו הפסקה < שהזכירה > את מותו של מובארק ונקבע כי היריות שירו השניים לא גרמו לסיכון חיי אדם.",0,BEFORE
4353,"ראש עיריית תל-אביב, שלמה להט, עומד על כך שלשכת המהנדסים < תפנה > את הבית המשמש כיום כמשכנה בתל-אביב ""בית המהנדס"" ברחוב דיזנגוף בתל-אביב, וזאת בטענה שהקרקע עליו עומד הבית היא קרקע עירונית וכי ההסכם לפיו החכירה העירייה את המגרש שעליו הוקם הבית < פג > עוד לפני שמונה שנים. על פי להט, בכוונת העירייה להקים במקום גן ציבורי.",1,AFTER
4354," זה הדבר האחרון שחוסיין רוצה בו, אבל הוא לא בולם את האווירה הקיצונית < וכשמתחילה > הידרדרות לאורך הגבול עם ישראל והשלטון הירדני מאפשר לגורמים קיצוניים לפעול באופן עצמאי, הוא עלול לאבד את הריבונות הירדנית וליצור תהליך של לבנוניזציה של ירדן. התופעה הזו מעניינת, כי אם אמנם יוברר בוודאות שאנשי כוחות הביטחון הכללי (משטרת הביטחון) < נמנו > על המחבלים, זה מעיד על כך שגם קיצוניים איסלמים רדיקליים, הצליחו לחדור אל הגוף האחראי על ביטחון הפנים בירדן.",0,BEFORE
4355," המקורות < מסרו > כי יחידה של צה""ל עצרה קבוצה של סטודנטים מאוניברסיטת ביר זית והובילה אותה למקום המרוחק כשני ק""ם מהעיירה ביר זית, סמוך להתנחלות עטרה. הצעירים < הוכו > בידי החיילים ולאחר מכן שוחררו.",1,AFTER
4356," בית משפט בליון דן אותו למוות שלא בפניו. בשנת 1972 גילה תחקיר עיתונאי שבנובמבר 1971 < העניק > לו הנשיא זורז פומפידו חנינה, וכי במשך כל השנים < נהנה > הפושע מחסות ראשי הכנסייה הקתולית בצרפת ובאיטליה.",1,AFTER
